"txnID","date","cust","prod","qty","unitcost","country","repID"
1069,"6/14/2020","Eleifend GMBH","Xinoprozen",1300,2.82,"Germany",100
1070,"9/16/2023","Erat Pharma","Colophrazen",600,1.23,"Germany",100
1071,"11/2/2022","Eleifend GMBH","Xinoprozen",300,2.82,"Germany",100
1072,"7/10/2022","Adipiscing Mauris Inc.","Xinoprozen",100,2.82,"USA",203
1073,"10/2/2022","Adipiscing Mauris Inc.","Diaprogenix",1700,0.04,"USA",203
1074,"11/12/2020","Varius Plc","Presterone",1100,1.09,"Brazil",887
1075,"3/5/2020","Lorem Luctus","Zalofen",500,39,"USA",332
1076,"4/21/2021","Adipiscing Mauris Inc.","Proxinostat",1600,2.23,"USA",203
1077,"8/3/2023","Luctus Aliquet Plc","Alaraphosol",800,0.92,"Brazil",887
1078,"8/12/2022","At Pretium LLC","Zalofen",700,39,"USA",332
1079,"3/10/2022","Eu Dolor Companie","Diaprogenix",700,0.04,"Ecuador",887
1080,"8/11/2022","Varius Plc","Presterone",1400,1.09,"Brazil",887
1081,"3/11/2020","Adipiscing Mauris Inc.","Bhiktarvizem",800,3.87,"USA",203
1082,"2/13/2021","Varius Plc","Diaprogenix",1600,0.04,"Brazil",887
1083,"1/20/2021","Eu Dolor Companie","Proxinostat",200,2.23,"Ecuador",887
1084,"9/4/2021","Eleifend GMBH","Gerantrazeophem",1200,1.87,"Germany",100
1085,"3/11/2021","Barma Krankenhausgesellschaft","Diaprogenix",1900,0.04,"Austria",655
1086,"5/26/2021","Nisl Quisque","Zalofen",1700,39,"Brazil",887
1087,"2/3/2022","Luctus Aliquet Plc","Bhiktarvizem",100,3.87,"Brazil",887
1088,"5/4/2020","Nisl Quisque","Alaraphosol",200,0.92,"Brazil",887
1089,"6/22/2021","Nisl Quisque","Gerantrazeophem",1000,1.87,"Brazil",887
1090,"3/24/2021","Eleifend GMBH","Zalofen",1300,39,"Germany",100
1091,"12/11/2021","Vitae Risus Incorporated","Xinoprozen",400,2.82,"USA",203
1092,"10/5/2022","Lorem Luctus","Alaraphosol",1000,0.92,"USA",332
1093,"3/14/2021","Eleifend GMBH","Xinoprozen",1100,2.82,"Germany",100
1094,"10/18/2021","Luctus Aliquet Plc","Gerantrazeophem",600,1.87,"Brazil",887
1095,"3/19/2023","Nisl Quisque","Xipramin",1900,0.72,"Brazil",887
1096,"10/11/2021","Eastern Hospital Group","Presterone",1300,1.09,"USA",119
1097,"8/13/2021","Nisl Quisque","Gerantrazeophem",400,1.87,"Brazil",887
1098,"5/11/2021","Varius Plc","Clobromizen",1500,1.44,"Brazil",887
1099,"3/20/2020","Eleifend GMBH","Xinoprozen",400,2.82,"Germany",100
1100,"5/28/2020","Barma Krankenhausgesellschaft","Proxinostat",600,2.23,"Austria",655
1101,"9/9/2022","Adipiscing Mauris Inc.","Colophrazen",500,1.23,"USA",203
1102,"2/23/2022","Barma Krankenhausgesellschaft","Xipramin",1100,0.72,"Austria",655
1103,"8/14/2022","Vitae Risus Incorporated","Presterone",600,1.09,"USA",203
1104,"8/24/2022","Pain Management Center","Proxinostat",1600,2.23,"USA",332
1105,"5/13/2022","Nisl Quisque","Zalofen",2000,39,"Brazil",887
1106,"3/24/2022","Proin Dolor Institut","Diaprogenix",200,0.04,"Germany",221
1107,"8/26/2020","Eastern Hospital Group","Colophrazen",1900,1.23,"USA",119
1108,"8/2/2020","Barma Krankenhausgesellschaft","Alaraphosol",600,0.92,"Austria",655
1109,"2/13/2020","Nisl Quisque","Proxinostat",100,2.23,"Brazil",887
1110,"1/13/2021","Barma Krankenhausgesellschaft","Alaraphosol",700,0.92,"Austria",655
1111,"7/6/2020","Varius Plc","Proxinostat",900,2.23,"Brazil",887
1112,"9/21/2021","Vitae Risus Incorporated","Diaprogenix",900,0.04,"USA",203
1113,"4/22/2022","Eastern Hospital Group","Xinoprozen",1600,2.82,"USA",119
1114,"7/21/2021","Proin Dolor Institut","Gerantrazeophem",1200,1.87,"Germany",221
1115,"5/13/2021","Varius Plc","Colophrazen",1000,1.23,"Brazil",887
1116,"9/8/2020","Erat Pharma","Zalofen",500,39,"Germany",100
1117,"7/23/2021","Saude Universal","Clobromizen",600,1.44,"Brazil",887
1118,"11/7/2021","Saude Universal","Xinoprozen",900,2.82,"Brazil",887
1119,"6/5/2020","Varius Plc","Zalofen",200,39,"Brazil",887
1120,"10/9/2020","Pain Management Center","Alaraphosol",1000,0.92,"USA",332
1121,"6/9/2023","Nisl Quisque","Xinoprozen",2000,2.82,"Brazil",887
1122,"2/8/2023","Enim PC","Diaprogenix",1300,0.04,"USA",203
1123,"12/20/2021","Saude Universal","Diaprogenix",1400,0.04,"Brazil",887
1124,"7/18/2023","Barma Krankenhausgesellschaft","Xinoprozen",1200,2.82,"Austria",655
1125,"8/26/2022","Barma Krankenhausgesellschaft","Clobromizen",1100,1.44,"Austria",655
1126,"2/5/2020","Erat Pharma","Xipralofen",1300,4.76,"Germany",100
1127,"2/17/2021","Nisl Quisque","Presterone",1000,1.09,"Brazil",887
1128,"1/2/2023","Enim PC","Zalofen",1300,39,"USA",203
1129,"10/5/2021","Vitae Risus Incorporated","Bhiktarvizem",800,3.87,"USA",203
1130,"2/11/2022","Barma Krankenhausgesellschaft","Bhiktarvizem",1900,3.87,"Austria",655
1131,"9/8/2022","Enim PC","Clobromizen",1800,1.44,"USA",203
1132,"11/12/2020","Eu Dolor Companie","Zalofen",600,39,"Ecuador",887
1133,"10/4/2021","Pain Management Center","Bhiktarvizem",1600,3.87,"USA",332
1134,"12/26/2022","Pain Management Center","Proxinostat",1200,2.23,"USA",332
1135,"3/5/2022","At Pretium LLC","Colophrazen",1100,1.23,"USA",332
1136,"1/4/2021","At Pretium LLC","Diaprogenix",1300,0.04,"USA",332
1137,"3/25/2021","Plaxus Medical","Clobromizen",1000,1.44,"Canada",119
1138,"8/5/2021","Luctus Aliquet Plc","Colophrazen",1600,1.23,"Brazil",887
1139,"2/6/2023","Plaxus Medical","Presterone",500,1.09,"Canada",119
1140,"11/17/2022","Varius Plc","Gerantrazeophem",1800,1.87,"Brazil",887
1141,"10/26/2021","Proin Dolor Institut","Xinoprozen",1100,2.82,"Germany",221
1142,"5/14/2020","Plaxus Medical","Colophrazen",1600,1.23,"Canada",119
1143,"5/21/2023","Vitae Risus Incorporated","Bhiktarvizem",1400,3.87,"USA",203
1144,"7/14/2022","Eastern Hospital Group","Presterone",200,1.09,"USA",119
1145,"6/6/2020","At Pretium LLC","Gerantrazeophem",1200,1.87,"USA",332
1146,"11/22/2020","Adipiscing Mauris Inc.","Presterone",1900,1.09,"USA",203
1147,"4/12/2021","Lorem Luctus","Xipramin",700,0.72,"USA",332
1148,"12/12/2021","Plaxus Medical","Presterone",1400,1.09,"Canada",119
1149,"8/15/2022","Barma Krankenhausgesellschaft","Colophrazen",1000,1.23,"Austria",655
1150,"2/4/2023","Eastern Hospital Group","Xinoprozen",1500,2.82,"USA",119
1151,"10/19/2021","Saude Universal","Xinoprozen",1900,2.82,"Brazil",887
1152,"11/23/2022","Nisl Quisque","Colophrazen",1400,1.23,"Brazil",887
1153,"10/25/2020","Varius Plc","Colophrazen",600,1.23,"Brazil",887
1154,"12/11/2022","Adipiscing Mauris Inc.","Gerantrazeophem",1600,1.87,"USA",203
1155,"9/26/2020","Enim PC","Alaraphosol",200,0.92,"USA",203
1156,"12/17/2020","Eleifend GMBH","Alaraphosol",1900,0.92,"Germany",100
1157,"4/16/2023","Nisl Quisque","Bhiktarvizem",300,3.87,"Brazil",887
1158,"4/8/2022","Proin Dolor Institut","Proxinostat",300,2.23,"Germany",221
1159,"4/15/2023","Enim PC","Diaprogenix",1000,0.04,"USA",203
1160,"9/6/2023","Varius Plc","Alaraphosol",1900,0.92,"Brazil",887
1161,"5/18/2021","Lorem Luctus","Xipralofen",300,4.76,"USA",332
1162,"10/13/2021","Plaxus Medical","Xinoprozen",1900,2.82,"Canada",119
1163,"5/7/2022","Eu Dolor Companie","Xipralofen",100,4.76,"Ecuador",887
1164,"10/10/2021","Eleifend GMBH","Xipramin",1100,0.72,"Germany",100
1165,"11/27/2021","Proin Dolor Institut","Proxinostat",1300,2.23,"Germany",221
1166,"3/17/2021","Luctus Aliquet Plc","Bhiktarvizem",300,3.87,"Brazil",887
1167,"6/10/2022","Nisl Quisque","Presterone",1100,1.09,"Brazil",887
1168,"3/14/2021","Adipiscing Mauris Inc.","Xinoprozen",1400,2.82,"USA",203
1169,"10/18/2022","Lorem Luctus","Presterone",1100,1.09,"USA",332
1170,"3/11/2022","Plaxus Medical","Alaraphosol",1300,0.92,"Canada",119
1171,"7/9/2020","Vitae Risus Incorporated","Presterone",1500,1.09,"USA",203
1172,"8/24/2021","Proin Dolor Institut","Presterone",400,1.09,"Germany",221
1173,"2/3/2021","Vitae Risus Incorporated","Xipramin",100,0.72,"USA",203
1174,"10/7/2020","Nisl Quisque","Proxinostat",900,2.23,"Brazil",887
1175,"2/15/2022","Erat Pharma","Proxinostat",1000,2.23,"Germany",100
1176,"5/3/2023","Adipiscing Mauris Inc.","Clobromizen",1800,1.44,"USA",203
1177,"7/11/2023","Plaxus Medical","Colophrazen",1900,1.23,"Canada",119
1178,"11/14/2022","Proin Dolor Institut","Alaraphosol",1300,0.92,"Germany",221
1179,"8/24/2021","Plaxus Medical","Proxinostat",700,2.23,"Canada",119
1180,"8/14/2021","Enim PC","Diaprogenix",700,0.04,"USA",203
1181,"10/22/2020","Eu Dolor Companie","Gerantrazeophem",1200,1.87,"Ecuador",887
1182,"4/7/2022","Saude Universal","Xipralofen",400,4.76,"Brazil",887
1183,"10/15/2022","At Pretium LLC","Xipramin",1700,0.72,"USA",332
1184,"10/17/2022","At Pretium LLC","Diaprogenix",1600,0.04,"USA",332
1185,"5/6/2020","Eastern Hospital Group","Clobromizen",1000,1.44,"USA",119
1186,"7/16/2021","Plaxus Medical","Zalofen",1700,39,"Canada",119
1187,"7/17/2022","Vitae Risus Incorporated","Xinoprozen",700,2.82,"USA",203
1188,"10/21/2021","Nisl Quisque","Zalofen",1300,39,"Brazil",887
1189,"10/20/2023","Barma Krankenhausgesellschaft","Alaraphosol",900,0.92,"Austria",655
1190,"9/11/2022","Proin Dolor Institut","Alaraphosol",1300,0.92,"Germany",221
1191,"10/27/2021","At Pretium LLC","Diaprogenix",1200,0.04,"USA",332
1192,"8/11/2020","Nisl Quisque","Xipramin",1700,0.72,"Brazil",887
1193,"4/16/2021","Enim PC","Proxinostat",300,2.23,"USA",203
1194,"3/8/2021","Proin Dolor Institut","Xinoprozen",200,2.82,"Germany",221
1195,"1/5/2022","Adipiscing Mauris Inc.","Gerantrazeophem",600,1.87,"USA",203
1196,"12/22/2022","Lorem Luctus","Bhiktarvizem",700,3.87,"USA",332
1197,"4/5/2022","Proin Dolor Institut","Bhiktarvizem",100,3.87,"Germany",221
1198,"6/22/2020","Vitae Risus Incorporated","Bhiktarvizem",300,3.87,"USA",203
1199,"10/4/2021","Vitae Risus Incorporated","Gerantrazeophem",1400,1.87,"USA",203
1200,"5/18/2021","Eu Dolor Companie","Zalofen",1000,39,"Ecuador",887
1201,"4/8/2020","Enim PC","Presterone",900,1.09,"USA",203
1202,"3/26/2021","Proin Dolor Institut","Colophrazen",1000,1.23,"Germany",221
1203,"3/26/2020","Lorem Luctus","Proxinostat",1000,2.23,"USA",332
1204,"11/24/2021","Eleifend GMBH","Presterone",500,1.09,"Germany",100
1205,"5/10/2021","Pain Management Center","Clobromizen",1000,1.44,"USA",332
1206,"10/18/2021","Eu Dolor Companie","Xinoprozen",500,2.82,"Ecuador",887
1207,"10/16/2021","At Pretium LLC","Presterone",900,1.09,"USA",332
1208,"10/15/2022","Pain Management Center","Diaprogenix",300,0.04,"USA",332
1209,"1/26/2021","Pain Management Center","Alaraphosol",800,0.92,"USA",332
1210,"10/3/2022","Erat Pharma","Colophrazen",1500,1.23,"Germany",100
1211,"7/12/2022","Eastern Hospital Group","Xinoprozen",1800,2.82,"USA",119
1212,"8/20/2022","Adipiscing Mauris Inc.","Diaprogenix",1400,0.04,"USA",203
1213,"8/10/2021","Nisl Quisque","Clobromizen",500,1.44,"Brazil",887
1214,"9/6/2021","Eleifend GMBH","Gerantrazeophem",1300,1.87,"Germany",100
1215,"2/16/2021","Eu Dolor Companie","Gerantrazeophem",1500,1.87,"Ecuador",887
1216,"9/7/2023","Adipiscing Mauris Inc.","Colophrazen",1600,1.23,"USA",203
1217,"1/3/2021","Vitae Risus Incorporated","Gerantrazeophem",600,1.87,"USA",203
1218,"10/1/2021","Proin Dolor Institut","Proxinostat",300,2.23,"Germany",221
1219,"6/18/2022","Nisl Quisque","Alaraphosol",900,0.92,"Brazil",887
1220,"8/11/2023","Eastern Hospital Group","Clobromizen",900,1.44,"USA",119
1221,"7/14/2020","Lorem Luctus","Diaprogenix",1100,0.04,"USA",332
1222,"7/8/2022","Eu Dolor Companie","Bhiktarvizem",1700,3.87,"Ecuador",887
1223,"11/21/2020","Barma Krankenhausgesellschaft","Diaprogenix",200,0.04,"Austria",655
1224,"12/18/2022","Plaxus Medical","Colophrazen",1600,1.23,"Canada",119
1225,"5/2/2022","Enim PC","Xinoprozen",1400,2.82,"USA",203
1226,"5/10/2023","Proin Dolor Institut","Gerantrazeophem",1400,1.87,"Germany",221
1227,"5/16/2023","Pain Management Center","Xipramin",1900,0.72,"USA",332
1228,"11/6/2023","Pain Management Center","Alaraphosol",300,0.92,"USA",332
1229,"12/2/2022","Barma Krankenhausgesellschaft","Gerantrazeophem",1900,1.87,"Austria",655
1230,"8/8/2021","Eu Dolor Companie","Alaraphosol",500,0.92,"Ecuador",887
1231,"12/24/2021","Luctus Aliquet Plc","Presterone",1600,1.09,"Brazil",887
1232,"8/20/2022","Plaxus Medical","Proxinostat",1800,2.23,"Canada",119
1233,"11/28/2021","Luctus Aliquet Plc","Zalofen",200,39,"Brazil",887
1234,"5/16/2020","At Pretium LLC","Zalofen",1200,39,"USA",332
1235,"11/12/2022","Plaxus Medical","Diaprogenix",100,0.04,"Canada",119
1236,"8/14/2021","Proin Dolor Institut","Alaraphosol",1200,0.92,"Germany",221
1237,"8/25/2021","Barma Krankenhausgesellschaft","Xipralofen",900,4.76,"Austria",655
1238,"10/27/2023","Saude Universal","Clobromizen",400,1.44,"Brazil",887
1239,"10/4/2021","Proin Dolor Institut","Alaraphosol",1400,0.92,"Germany",221
1240,"4/2/2023","Adipiscing Mauris Inc.","Clobromizen",1700,1.44,"USA",203
1241,"1/21/2021","Saude Universal","Alaraphosol",400,0.92,"Brazil",887
1242,"7/10/2020","Eastern Hospital Group","Alaraphosol",400,0.92,"USA",119
1243,"5/14/2021","Eastern Hospital Group","Proxinostat",1500,2.23,"USA",119
1244,"12/22/2022","Lorem Luctus","Alaraphosol",1500,0.92,"USA",332
1245,"11/2/2022","Varius Plc","Alaraphosol",500,0.92,"Brazil",887
1246,"8/2/2022","Varius Plc","Colophrazen",800,1.23,"Brazil",887
1247,"8/25/2020","Eastern Hospital Group","Alaraphosol",1300,0.92,"USA",119
1248,"4/22/2022","Luctus Aliquet Plc","Colophrazen",1300,1.23,"Brazil",887
1249,"4/14/2020","Adipiscing Mauris Inc.","Bhiktarvizem",400,3.87,"USA",203
1250,"7/11/2022","Proin Dolor Institut","Presterone",100,1.09,"Germany",221
1251,"4/26/2022","Eleifend GMBH","Xipramin",1000,0.72,"Germany",100
1252,"2/12/2021","Saude Universal","Diaprogenix",800,0.04,"Brazil",887
1253,"6/3/2021","Eleifend GMBH","Xinoprozen",1500,2.82,"Germany",100
1254,"11/24/2023","Enim PC","Alaraphosol",900,0.92,"USA",203
1255,"12/24/2020","Vitae Risus Incorporated","Clobromizen",500,1.44,"USA",203
1256,"2/20/2023","Nisl Quisque","Gerantrazeophem",1000,1.87,"Brazil",887
1257,"7/20/2021","Proin Dolor Institut","Gerantrazeophem",1500,1.87,"Germany",221
1258,"4/7/2021","Varius Plc","Proxinostat",1100,2.23,"Brazil",887
1259,"10/25/2020","Vitae Risus Incorporated","Presterone",1000,1.09,"USA",203
1260,"6/22/2023","Luctus Aliquet Plc","Clobromizen",1900,1.44,"Brazil",887
1261,"6/4/2020","Luctus Aliquet Plc","Zalofen",1100,39,"Brazil",887
1262,"11/19/2022","Plaxus Medical","Xinoprozen",1300,2.82,"Canada",119
1263,"9/13/2020","Lorem Luctus","Colophrazen",200,1.23,"USA",332
1264,"5/7/2021","Proin Dolor Institut","Gerantrazeophem",1000,1.87,"Germany",221
1265,"2/4/2021","Saude Universal","Diaprogenix",600,0.04,"Brazil",887
1266,"11/28/2020","Pain Management Center","Colophrazen",400,1.23,"USA",332
1267,"6/7/2021","Eu Dolor Companie","Bhiktarvizem",1800,3.87,"Ecuador",887
1268,"3/19/2021","Vitae Risus Incorporated","Diaprogenix",1700,0.04,"USA",203
1269,"10/16/2022","Vitae Risus Incorporated","Colophrazen",600,1.23,"USA",203
1270,"2/19/2021","Proin Dolor Institut","Proxinostat",700,2.23,"Germany",221
1271,"9/7/2021","Saude Universal","Colophrazen",200,1.23,"Brazil",887
1272,"8/1/2022","At Pretium LLC","Gerantrazeophem",2000,1.87,"USA",332
1273,"1/12/2023","Eleifend GMBH","Gerantrazeophem",800,1.87,"Germany",100
1274,"11/21/2021","Eastern Hospital Group","Diaprogenix",900,0.04,"USA",119
1275,"2/22/2023","Vitae Risus Incorporated","Colophrazen",1000,1.23,"USA",203
1276,"8/24/2022","Plaxus Medical","Alaraphosol",1400,0.92,"Canada",119
1277,"11/25/2022","Barma Krankenhausgesellschaft","Xinoprozen",500,2.82,"Austria",655
1278,"9/11/2021","Luctus Aliquet Plc","Bhiktarvizem",1900,3.87,"Brazil",887
1279,"8/6/2023","Pain Management Center","Zalofen",400,39,"USA",332
1280,"7/9/2021","Enim PC","Gerantrazeophem",800,1.87,"USA",203
1281,"12/17/2023","Barma Krankenhausgesellschaft","Bhiktarvizem",800,3.87,"Austria",655
1282,"3/20/2022","Saude Universal","Proxinostat",800,2.23,"Brazil",887
1283,"5/15/2020","Adipiscing Mauris Inc.","Xinoprozen",1900,2.82,"USA",203
1284,"6/24/2022","Plaxus Medical","Xinoprozen",500,2.82,"Canada",119
1285,"12/7/2022","Barma Krankenhausgesellschaft","Alaraphosol",800,0.92,"Austria",655
1286,"6/2/2022","Eu Dolor Companie","Colophrazen",1000,1.23,"Ecuador",887
1287,"11/20/2020","Erat Pharma","Diaprogenix",1600,0.04,"Germany",100
1288,"4/24/2020","At Pretium LLC","Gerantrazeophem",1300,1.87,"USA",332
1289,"2/3/2020","Vitae Risus Incorporated","Diaprogenix",200,0.04,"USA",203
1290,"10/24/2022","Eleifend GMBH","Alaraphosol",1200,0.92,"Germany",100
1291,"3/16/2021","Luctus Aliquet Plc","Presterone",1200,1.09,"Brazil",887
1292,"11/19/2021","Proin Dolor Institut","Diaprogenix",500,0.04,"Germany",221
1293,"6/20/2021","Enim PC","Gerantrazeophem",1400,1.87,"USA",203
1294,"7/25/2021","Varius Plc","Presterone",1800,1.09,"Brazil",887
1295,"11/2/2022","Eu Dolor Companie","Proxinostat",500,2.23,"Ecuador",887
1296,"8/13/2021","Nisl Quisque","Diaprogenix",1800,0.04,"Brazil",887
1297,"10/27/2022","Barma Krankenhausgesellschaft","Colophrazen",200,1.23,"Austria",655
1298,"4/3/2021","Eleifend GMBH","Gerantrazeophem",1500,1.87,"Germany",100
1299,"12/16/2021","Nisl Quisque","Alaraphosol",300,0.92,"Brazil",887
1300,"11/9/2022","Varius Plc","Colophrazen",1800,1.23,"Brazil",887
1301,"9/13/2022","Pain Management Center","Xinoprozen",1200,2.82,"USA",332
1302,"4/27/2020","At Pretium LLC","Clobromizen",800,1.44,"USA",332
1303,"5/26/2022","Nisl Quisque","Xinoprozen",1600,2.82,"Brazil",887
1304,"6/13/2022","Adipiscing Mauris Inc.","Proxinostat",500,2.23,"USA",203
1305,"6/16/2022","Barma Krankenhausgesellschaft","Colophrazen",500,1.23,"Austria",655
1306,"12/27/2022","Eleifend GMBH","Xipralofen",1400,4.76,"Germany",100
1307,"9/26/2020","Enim PC","Bhiktarvizem",1600,3.87,"USA",203
1308,"4/7/2021","Varius Plc","Zalofen",1500,39,"Brazil",887
1309,"3/17/2020","Eleifend GMBH","Diaprogenix",600,0.04,"Germany",100
1310,"10/8/2022","Eleifend GMBH","Presterone",1900,1.09,"Germany",100
1311,"4/13/2022","Lorem Luctus","Diaprogenix",600,0.04,"USA",332
1312,"11/19/2023","Adipiscing Mauris Inc.","Gerantrazeophem",1700,1.87,"USA",203
1313,"6/22/2021","Varius Plc","Xinoprozen",500,2.82,"Brazil",887
1314,"2/15/2022","Erat Pharma","Bhiktarvizem",1200,3.87,"Germany",100
1315,"11/17/2021","Proin Dolor Institut","Xinoprozen",1600,2.82,"Germany",221
1316,"9/18/2021","Saude Universal","Presterone",600,1.09,"Brazil",887
1317,"6/15/2023","Adipiscing Mauris Inc.","Presterone",2000,1.09,"USA",203
1318,"10/22/2021","Enim PC","Xipralofen",1200,4.76,"USA",203
1319,"9/25/2022","Proin Dolor Institut","Bhiktarvizem",700,3.87,"Germany",221
1320,"10/19/2020","Vitae Risus Incorporated","Proxinostat",900,2.23,"USA",203
1321,"11/19/2021","Erat Pharma","Gerantrazeophem",100,1.87,"Germany",100
1322,"5/20/2021","Varius Plc","Bhiktarvizem",1400,3.87,"Brazil",887
1323,"10/27/2023","Luctus Aliquet Plc","Zalofen",700,39,"Brazil",887
1324,"9/10/2021","Lorem Luctus","Bhiktarvizem",1600,3.87,"USA",332
1325,"9/1/2021","Lorem Luctus","Xipralofen",1800,4.76,"USA",332
1326,"7/14/2022","Eleifend GMBH","Presterone",500,1.09,"Germany",100
1327,"2/13/2021","Pain Management Center","Diaprogenix",1800,0.04,"USA",332
1328,"8/21/2022","Varius Plc","Xinoprozen",1300,2.82,"Brazil",887
1329,"2/10/2022","Vitae Risus Incorporated","Bhiktarvizem",1400,3.87,"USA",203
