"txnID","date","cust","prod","qty","unitcost","country","repID"
1072,"4/9/2022","Eleifend GMBH","Alaraphosol",1000,0.92,"Germany",100
1073,"3/7/2022","Varius Plc","Clobromizen",900,1.44,"Brazil",887
1074,"10/2/2022","Nisl Quisque","Colophrazen",1300,1.23,"Brazil",887
1075,"6/17/2022","Varius Plc","Alaraphosol",1400,0.92,"Brazil",887
1076,"5/16/2021","Lorem Luctus","Clobromizen",500,1.44,"USA",332
1077,"8/14/2021","Erat Pharma","Zalofen",1400,39,"Germany",100
1078,"2/19/2020","Luctus Aliquet Plc","Xipramin",200,0.72,"Brazil",887
1079,"10/13/2021","Proin Dolor Institut","Clobromizen",1700,1.44,"Germany",221
1080,"2/15/2022","Vitae Risus Incorporated","Xinoprozen",700,2.82,"USA",203
1081,"9/27/2020","Eastern Hospital Group","Bhiktarvizem",600,3.87,"USA",119
1082,"2/7/2021","Eleifend GMBH","Bhiktarvizem",400,3.87,"Germany",100
1083,"8/27/2020","Lorem Luctus","Proxinostat",300,2.23,"USA",332
1084,"9/13/2020","Proin Dolor Institut","Diaprogenix",200,0.04,"Germany",221
1085,"12/13/2022","Pain Management Center","Clobromizen",1100,1.44,"USA",332
1086,"3/1/2022","Varius Plc","Clobromizen",1200,1.44,"Brazil",887
1087,"10/25/2022","Proin Dolor Institut","Presterone",200,1.09,"Germany",221
1088,"9/18/2022","Plaxus Medical","Bhiktarvizem",400,3.87,"Canada",119
1089,"3/22/2022","Proin Dolor Institut","Xipralofen",900,4.76,"Germany",221
1090,"6/4/2020","Enim PC","Presterone",200,1.09,"USA",203
1091,"6/3/2021","Lorem Luctus","Gerantrazeophem",200,1.87,"USA",332
1092,"10/13/2022","Enim PC","Xinoprozen",1700,2.82,"USA",203
1093,"8/4/2023","Adipiscing Mauris Inc.","Bhiktarvizem",1000,3.87,"USA",203
1094,"8/9/2023","Varius Plc","Colophrazen",900,1.23,"Brazil",887
1095,"2/16/2021","Varius Plc","Xinoprozen",500,2.82,"Brazil",887
1096,"7/3/2021","At Pretium LLC","Xipralofen",400,4.76,"USA",332
1097,"12/5/2021","Erat Pharma","Bhiktarvizem",1800,3.87,"Germany",100
1098,"3/5/2021","Enim PC","Proxinostat",900,2.23,"USA",203
1099,"2/3/2021","Varius Plc","Gerantrazeophem",900,1.87,"Brazil",887
1100,"8/15/2022","Adipiscing Mauris Inc.","Xipralofen",900,4.76,"USA",203
1101,"12/2/2020","Saude Universal","Colophrazen",1000,1.23,"Brazil",887
1102,"5/7/2022","Varius Plc","Proxinostat",200,2.23,"Brazil",887
1103,"4/17/2021","Proin Dolor Institut","Xipralofen",1100,4.76,"Germany",221
1104,"4/1/2022","Enim PC","Bhiktarvizem",2000,3.87,"USA",203
1105,"6/2/2020","Barma Krankenhausgesellschaft","Alaraphosol",700,0.92,"Austria",655
1106,"2/4/2022","Eu Dolor Companie","Bhiktarvizem",800,3.87,"Ecuador",887
1107,"3/9/2021","Adipiscing Mauris Inc.","Alaraphosol",1100,0.92,"USA",203
1108,"11/4/2022","Erat Pharma","Xipramin",100,0.72,"Germany",100
1109,"10/3/2020","Pain Management Center","Zalofen",1700,39,"USA",332
1110,"9/1/2022","Plaxus Medical","Xipralofen",200,4.76,"Canada",119
1111,"6/24/2021","Eastern Hospital Group","Diaprogenix",1800,0.04,"USA",119
1112,"10/3/2021","Enim PC","Xipralofen",600,4.76,"USA",203
1113,"2/19/2022","At Pretium LLC","Colophrazen",1500,1.23,"USA",332
1114,"3/19/2021","Pain Management Center","Diaprogenix",900,0.04,"USA",332
1115,"11/20/2021","Barma Krankenhausgesellschaft","Presterone",1900,1.09,"Austria",655
1116,"8/2/2021","Lorem Luctus","Alaraphosol",1800,0.92,"USA",332
1117,"6/8/2020","Plaxus Medical","Colophrazen",1800,1.23,"Canada",119
1118,"11/5/2021","Eu Dolor Companie","Xipralofen",100,4.76,"Ecuador",887
1119,"10/5/2020","Lorem Luctus","Xipralofen",500,4.76,"USA",332
1120,"1/16/2021","Proin Dolor Institut","Proxinostat",1100,2.23,"Germany",221
1121,"4/26/2021","Erat Pharma","Colophrazen",1800,1.23,"Germany",100
1122,"7/18/2021","Erat Pharma","Colophrazen",1000,1.23,"Germany",100
1123,"9/9/2020","Luctus Aliquet Plc","Xinoprozen",1500,2.82,"Brazil",887
1124,"11/15/2022","At Pretium LLC","Gerantrazeophem",1400,1.87,"USA",332
1125,"11/1/2023","Adipiscing Mauris Inc.","Bhiktarvizem",1400,3.87,"USA",203
1126,"9/5/2022","At Pretium LLC","Gerantrazeophem",400,1.87,"USA",332
1127,"7/14/2020","Nisl Quisque","Alaraphosol",1000,0.92,"Brazil",887
1128,"6/25/2021","At Pretium LLC","Gerantrazeophem",2000,1.87,"USA",332
1129,"8/19/2023","Erat Pharma","Xipramin",900,0.72,"Germany",100
1130,"3/28/2021","Eastern Hospital Group","Diaprogenix",100,0.04,"USA",119
1131,"8/27/2022","Proin Dolor Institut","Colophrazen",400,1.23,"Germany",221
1132,"12/12/2020","Plaxus Medical","Presterone",600,1.09,"Canada",119
1133,"7/26/2021","Barma Krankenhausgesellschaft","Gerantrazeophem",500,1.87,"Austria",655
1134,"5/18/2021","Plaxus Medical","Alaraphosol",1200,0.92,"Canada",119
1135,"9/27/2023","Adipiscing Mauris Inc.","Bhiktarvizem",1100,3.87,"USA",203
1136,"8/28/2022","Enim PC","Xinoprozen",500,2.82,"USA",203
1137,"9/6/2022","Vitae Risus Incorporated","Colophrazen",1200,1.23,"USA",203
1138,"11/14/2021","Eleifend GMBH","Bhiktarvizem",1800,3.87,"Germany",100
1139,"6/13/2020","Pain Management Center","Gerantrazeophem",1800,1.87,"USA",332
1140,"7/2/2020","Pain Management Center","Zalofen",1900,39,"USA",332
1141,"7/17/2021","Pain Management Center","Presterone",1400,1.09,"USA",332
1142,"4/26/2020","Luctus Aliquet Plc","Clobromizen",1500,1.44,"Brazil",887
1143,"8/21/2020","Erat Pharma","Presterone",800,1.09,"Germany",100
1144,"10/3/2022","Saude Universal","Presterone",200,1.09,"Brazil",887
1145,"11/11/2021","Eu Dolor Companie","Clobromizen",1200,1.44,"Ecuador",887
1146,"10/15/2021","Lorem Luctus","Proxinostat",1300,2.23,"USA",332
1147,"10/2/2021","Proin Dolor Institut","Clobromizen",1200,1.44,"Germany",221
1148,"8/6/2020","Lorem Luctus","Alaraphosol",700,0.92,"USA",332
1149,"5/14/2021","Plaxus Medical","Xipralofen",1000,4.76,"Canada",119
1150,"12/18/2021","Proin Dolor Institut","Bhiktarvizem",1000,3.87,"Germany",221
1151,"1/13/2022","Eleifend GMBH","Zalofen",300,39,"Germany",100
1152,"6/4/2022","Nisl Quisque","Zalofen",1300,39,"Brazil",887
1153,"2/19/2022","Eleifend GMBH","Diaprogenix",500,0.04,"Germany",100
1154,"6/26/2022","Eastern Hospital Group","Gerantrazeophem",1900,1.87,"USA",119
1155,"12/7/2023","Vitae Risus Incorporated","Clobromizen",900,1.44,"USA",203
1156,"9/28/2023","Varius Plc","Colophrazen",500,1.23,"Brazil",887
1157,"7/15/2021","Plaxus Medical","Zalofen",700,39,"Canada",119
1158,"6/13/2021","Nisl Quisque","Proxinostat",200,2.23,"Brazil",887
1159,"2/13/2020","Erat Pharma","Presterone",900,1.09,"Germany",100
1160,"6/3/2022","Barma Krankenhausgesellschaft","Alaraphosol",800,0.92,"Austria",655
1161,"9/7/2023","Nisl Quisque","Gerantrazeophem",800,1.87,"Brazil",887
1162,"8/9/2020","Proin Dolor Institut","Bhiktarvizem",200,3.87,"Germany",221
1163,"2/3/2022","Eastern Hospital Group","Xinoprozen",1200,2.82,"USA",119
1164,"10/4/2021","Nisl Quisque","Proxinostat",1400,2.23,"Brazil",887
1165,"5/8/2021","Adipiscing Mauris Inc.","Colophrazen",1100,1.23,"USA",203
1166,"11/10/2022","Enim PC","Clobromizen",300,1.44,"USA",203
1167,"10/19/2021","Lorem Luctus","Xinoprozen",1900,2.82,"USA",332
1168,"9/25/2023","Lorem Luctus","Xinoprozen",2000,2.82,"USA",332
1169,"2/22/2021","Barma Krankenhausgesellschaft","Alaraphosol",200,0.92,"Austria",655
1170,"6/27/2020","Pain Management Center","Xipralofen",600,4.76,"USA",332
1171,"4/26/2022","Eastern Hospital Group","Gerantrazeophem",1100,1.87,"USA",119
1172,"11/15/2020","Luctus Aliquet Plc","Xinoprozen",1100,2.82,"Brazil",887
1173,"7/20/2022","Proin Dolor Institut","Diaprogenix",1800,0.04,"Germany",221
1174,"2/16/2022","Barma Krankenhausgesellschaft","Bhiktarvizem",1700,3.87,"Austria",655
1175,"5/15/2021","Plaxus Medical","Colophrazen",100,1.23,"Canada",119
1176,"9/10/2021","Lorem Luctus","Clobromizen",400,1.44,"USA",332
1177,"1/7/2021","Erat Pharma","Gerantrazeophem",1200,1.87,"Germany",100
1178,"11/9/2022","Erat Pharma","Proxinostat",1800,2.23,"Germany",100
1179,"3/11/2021","Proin Dolor Institut","Presterone",1200,1.09,"Germany",221
1180,"4/18/2022","Eleifend GMBH","Xinoprozen",1900,2.82,"Germany",100
1181,"11/16/2021","Pain Management Center","Presterone",1200,1.09,"USA",332
1182,"11/26/2022","Eleifend GMBH","Clobromizen",1000,1.44,"Germany",100
1183,"4/11/2021","Luctus Aliquet Plc","Gerantrazeophem",500,1.87,"Brazil",887
1184,"9/4/2023","Lorem Luctus","Proxinostat",1500,2.23,"USA",332
1185,"3/24/2021","Saude Universal","Xipralofen",700,4.76,"Brazil",887
1186,"4/24/2021","Vitae Risus Incorporated","Clobromizen",1400,1.44,"USA",203
1187,"4/20/2022","Vitae Risus Incorporated","Xinoprozen",1000,2.82,"USA",203
1188,"2/9/2023","Vitae Risus Incorporated","Clobromizen",200,1.44,"USA",203
1189,"5/20/2020","Luctus Aliquet Plc","Xinoprozen",1300,2.82,"Brazil",887
1190,"2/27/2022","Luctus Aliquet Plc","Alaraphosol",1900,0.92,"Brazil",887
1191,"8/16/2021","Adipiscing Mauris Inc.","Diaprogenix",1200,0.04,"USA",203
1192,"10/19/2023","At Pretium LLC","Colophrazen",400,1.23,"USA",332
1193,"4/15/2023","Plaxus Medical","Proxinostat",1700,2.23,"Canada",119
1194,"12/12/2022","Plaxus Medical","Proxinostat",1500,2.23,"Canada",119
1195,"6/25/2023","Barma Krankenhausgesellschaft","Clobromizen",500,1.44,"Austria",655
1196,"10/4/2021","Saude Universal","Gerantrazeophem",1200,1.87,"Brazil",887
1197,"6/19/2020","Pain Management Center","Gerantrazeophem",400,1.87,"USA",332
1198,"7/9/2022","Barma Krankenhausgesellschaft","Colophrazen",1800,1.23,"Austria",655
1199,"3/12/2023","Enim PC","Clobromizen",1400,1.44,"USA",203
1200,"7/20/2023","Pain Management Center","Xinoprozen",100,2.82,"USA",332
1201,"8/5/2022","Eu Dolor Companie","Zalofen",1200,39,"Ecuador",887
1202,"1/18/2021","Enim PC","Alaraphosol",1900,0.92,"USA",203
1203,"7/27/2022","Eu Dolor Companie","Alaraphosol",1600,0.92,"Ecuador",887
1204,"4/3/2021","Eu Dolor Companie","Xinoprozen",1600,2.82,"Ecuador",887
1205,"4/27/2021","Varius Plc","Colophrazen",300,1.23,"Brazil",887
1206,"8/15/2021","Enim PC","Xipralofen",1800,4.76,"USA",203
1207,"2/25/2020","Eu Dolor Companie","Zalofen",1500,39,"Ecuador",887
1208,"5/26/2020","Vitae Risus Incorporated","Clobromizen",200,1.44,"USA",203
1209,"4/9/2022","Eastern Hospital Group","Presterone",600,1.09,"USA",119
1210,"11/4/2022","Proin Dolor Institut","Xinoprozen",1000,2.82,"Germany",221
1211,"4/11/2021","Proin Dolor Institut","Bhiktarvizem",800,3.87,"Germany",221
1212,"10/18/2021","Varius Plc","Xinoprozen",200,2.82,"Brazil",887
1213,"8/23/2020","Saude Universal","Alaraphosol",1900,0.92,"Brazil",887
1214,"10/3/2022","At Pretium LLC","Xipralofen",1900,4.76,"USA",332
1215,"4/6/2022","Nisl Quisque","Xipramin",1900,0.72,"Brazil",887
1216,"9/8/2023","Eu Dolor Companie","Alaraphosol",1800,0.92,"Ecuador",887
1217,"8/26/2022","Adipiscing Mauris Inc.","Zalofen",100,39,"USA",203
1218,"8/3/2021","Barma Krankenhausgesellschaft","Gerantrazeophem",800,1.87,"Austria",655
1219,"7/24/2020","Barma Krankenhausgesellschaft","Proxinostat",800,2.23,"Austria",655
1220,"5/28/2023","Barma Krankenhausgesellschaft","Bhiktarvizem",600,3.87,"Austria",655
1221,"5/5/2023","Lorem Luctus","Gerantrazeophem",1200,1.87,"USA",332
1222,"1/4/2022","Barma Krankenhausgesellschaft","Proxinostat",1700,2.23,"Austria",655
1223,"8/21/2021","Varius Plc","Clobromizen",1600,1.44,"Brazil",887
1224,"11/13/2020","At Pretium LLC","Bhiktarvizem",1900,3.87,"USA",332
1225,"10/26/2021","Varius Plc","Colophrazen",1100,1.23,"Brazil",887
1226,"4/23/2021","Luctus Aliquet Plc","Proxinostat",500,2.23,"Brazil",887
1227,"10/28/2023","Pain Management Center","Colophrazen",1600,1.23,"USA",332
1228,"6/3/2020","Proin Dolor Institut","Xipralofen",900,4.76,"Germany",221
1229,"8/27/2022","Luctus Aliquet Plc","Clobromizen",500,1.44,"Brazil",887
1230,"4/7/2020","Eu Dolor Companie","Proxinostat",2000,2.23,"Ecuador",887
1231,"3/4/2021","Barma Krankenhausgesellschaft","Clobromizen",900,1.44,"Austria",655
1232,"6/25/2020","Vitae Risus Incorporated","Colophrazen",1600,1.23,"USA",203
1233,"4/20/2021","Plaxus Medical","Presterone",400,1.09,"Canada",119
1234,"7/18/2022","Eu Dolor Companie","Presterone",1700,1.09,"Ecuador",887
1235,"4/18/2023","Enim PC","Proxinostat",600,2.23,"USA",203
1236,"5/14/2022","Enim PC","Zalofen",1400,39,"USA",203
1237,"11/10/2021","Luctus Aliquet Plc","Gerantrazeophem",1600,1.87,"Brazil",887
1238,"12/21/2022","At Pretium LLC","Presterone",1100,1.09,"USA",332
1239,"9/12/2022","Proin Dolor Institut","Xipramin",1900,0.72,"Germany",221
1240,"7/11/2022","Enim PC","Gerantrazeophem",2000,1.87,"USA",203
1241,"8/12/2023","Lorem Luctus","Proxinostat",1100,2.23,"USA",332
1242,"11/17/2020","Saude Universal","Bhiktarvizem",700,3.87,"Brazil",887
1243,"2/22/2022","Eastern Hospital Group","Xinoprozen",900,2.82,"USA",119
1244,"11/6/2021","At Pretium LLC","Zalofen",200,39,"USA",332
1245,"3/24/2021","Nisl Quisque","Colophrazen",700,1.23,"Brazil",887
1246,"5/25/2022","Enim PC","Proxinostat",500,2.23,"USA",203
1247,"1/11/2020","Proin Dolor Institut","Clobromizen",400,1.44,"Germany",221
1248,"3/6/2021","Varius Plc","Xipralofen",1800,4.76,"Brazil",887
1249,"12/21/2021","At Pretium LLC","Alaraphosol",600,0.92,"USA",332
1250,"11/19/2020","Luctus Aliquet Plc","Proxinostat",600,2.23,"Brazil",887
1251,"12/10/2021","Plaxus Medical","Alaraphosol",300,0.92,"Canada",119
1252,"6/6/2023","Erat Pharma","Proxinostat",600,2.23,"Germany",100
1253,"4/3/2022","Eu Dolor Companie","Xipralofen",1100,4.76,"Ecuador",887
1254,"6/18/2022","At Pretium LLC","Xipramin",1200,0.72,"USA",332
1255,"3/20/2022","Nisl Quisque","Xinoprozen",200,2.82,"Brazil",887
1256,"9/11/2020","Lorem Luctus","Bhiktarvizem",700,3.87,"USA",332
1257,"8/13/2023","Eu Dolor Companie","Clobromizen",200,1.44,"Ecuador",887
1258,"2/16/2020","Saude Universal","Alaraphosol",1800,0.92,"Brazil",887
1259,"4/20/2020","Barma Krankenhausgesellschaft","Xipramin",1800,0.72,"Austria",655
1260,"4/19/2021","Eastern Hospital Group","Colophrazen",1400,1.23,"USA",119
1261,"8/9/2021","Lorem Luctus","Presterone",200,1.09,"USA",332
1262,"5/27/2021","Eu Dolor Companie","Presterone",600,1.09,"Ecuador",887
1263,"7/9/2022","Lorem Luctus","Xinoprozen",1500,2.82,"USA",332
1264,"1/8/2021","Luctus Aliquet Plc","Colophrazen",1700,1.23,"Brazil",887
1265,"11/8/2022","Plaxus Medical","Zalofen",2000,39,"Canada",119
1266,"4/17/2020","Eastern Hospital Group","Clobromizen",1700,1.44,"USA",119
1267,"12/7/2022","Adipiscing Mauris Inc.","Presterone",1800,1.09,"USA",203
1268,"5/14/2022","Plaxus Medical","Xinoprozen",1000,2.82,"Canada",119
1269,"9/23/2022","Eleifend GMBH","Gerantrazeophem",500,1.87,"Germany",100
1270,"3/8/2021","Barma Krankenhausgesellschaft","Xinoprozen",1100,2.82,"Austria",655
1271,"6/4/2022","Vitae Risus Incorporated","Presterone",500,1.09,"USA",203
1272,"6/23/2023","Eu Dolor Companie","Gerantrazeophem",1500,1.87,"Ecuador",887
1273,"3/19/2022","Proin Dolor Institut","Presterone",800,1.09,"Germany",221
1274,"6/27/2022","Eleifend GMBH","Alaraphosol",1300,0.92,"Germany",100
1275,"2/16/2021","Plaxus Medical","Xipralofen",800,4.76,"Canada",119
1276,"6/16/2020","Vitae Risus Incorporated","Clobromizen",900,1.44,"USA",203
1277,"6/26/2023","Erat Pharma","Diaprogenix",1700,0.04,"Germany",100
1278,"8/28/2023","Pain Management Center","Bhiktarvizem",1900,3.87,"USA",332
1279,"12/24/2021","Nisl Quisque","Presterone",500,1.09,"Brazil",887
1280,"4/11/2020","At Pretium LLC","Zalofen",1500,39,"USA",332
1281,"5/17/2021","Adipiscing Mauris Inc.","Proxinostat",800,2.23,"USA",203
1282,"7/23/2022","Eastern Hospital Group","Colophrazen",300,1.23,"USA",119
1283,"2/14/2022","Eleifend GMBH","Diaprogenix",1800,0.04,"Germany",100
1284,"5/1/2022","Pain Management Center","Colophrazen",2000,1.23,"USA",332
1285,"9/10/2021","Varius Plc","Zalofen",1100,39,"Brazil",887
1286,"5/4/2023","Saude Universal","Xipramin",1600,0.72,"Brazil",887
1287,"12/9/2022","Eastern Hospital Group","Gerantrazeophem",800,1.87,"USA",119
1288,"7/26/2022","Eleifend GMBH","Xinoprozen",2000,2.82,"Germany",100
1289,"8/26/2021","Pain Management Center","Clobromizen",200,1.44,"USA",332
1290,"8/6/2022","Erat Pharma","Alaraphosol",1700,0.92,"Germany",100
1291,"5/5/2022","Nisl Quisque","Colophrazen",1800,1.23,"Brazil",887
1292,"8/2/2021","Eleifend GMBH","Gerantrazeophem",600,1.87,"Germany",100
1293,"7/10/2021","Adipiscing Mauris Inc.","Colophrazen",600,1.23,"USA",203
1294,"8/22/2022","Eleifend GMBH","Bhiktarvizem",1400,3.87,"Germany",100
1295,"2/20/2022","Enim PC","Zalofen",400,39,"USA",203
1296,"2/19/2021","Nisl Quisque","Xipramin",1700,0.72,"Brazil",887
1297,"4/13/2020","Saude Universal","Colophrazen",900,1.23,"Brazil",887
1298,"11/21/2022","Varius Plc","Diaprogenix",500,0.04,"Brazil",887
1299,"4/9/2020","Barma Krankenhausgesellschaft","Colophrazen",1800,1.23,"Austria",655
1300,"10/19/2023","Erat Pharma","Presterone",1600,1.09,"Germany",100
1301,"3/19/2022","Eastern Hospital Group","Colophrazen",200,1.23,"USA",119
1302,"3/6/2023","Adipiscing Mauris Inc.","Proxinostat",100,2.23,"USA",203
1303,"5/24/2023","Pain Management Center","Colophrazen",800,1.23,"USA",332
1304,"11/13/2022","Proin Dolor Institut","Bhiktarvizem",900,3.87,"Germany",221
1305,"11/8/2020","Nisl Quisque","Diaprogenix",500,0.04,"Brazil",887
1306,"9/9/2023","Plaxus Medical","Xipramin",1400,0.72,"Canada",119
1307,"1/19/2022","Eleifend GMBH","Bhiktarvizem",1800,3.87,"Germany",100
1308,"2/6/2020","Varius Plc","Bhiktarvizem",900,3.87,"Brazil",887
1309,"1/19/2020","Pain Management Center","Alaraphosol",1400,0.92,"USA",332
1310,"10/23/2020","Lorem Luctus","Presterone",1100,1.09,"USA",332
1311,"3/17/2022","Vitae Risus Incorporated","Colophrazen",800,1.23,"USA",203
1312,"4/22/2021","Erat Pharma","Alaraphosol",800,0.92,"Germany",100
1313,"2/9/2021","Varius Plc","Diaprogenix",300,0.04,"Brazil",887
1314,"10/21/2020","Plaxus Medical","Bhiktarvizem",100,3.87,"Canada",119
1315,"1/14/2022","Pain Management Center","Xipralofen",1400,4.76,"USA",332
1316,"12/2/2022","At Pretium LLC","Zalofen",1200,39,"USA",332
1317,"11/22/2021","Luctus Aliquet Plc","Bhiktarvizem",1600,3.87,"Brazil",887
1318,"3/9/2021","Lorem Luctus","Zalofen",700,39,"USA",332
1319,"2/11/2020","Eu Dolor Companie","Presterone",2000,1.09,"Ecuador",887
1320,"6/1/2020","Nisl Quisque","Proxinostat",1500,2.23,"Brazil",887
1321,"9/9/2022","Adipiscing Mauris Inc.","Xinoprozen",1200,2.82,"USA",203
1322,"6/27/2022","Eleifend GMBH","Xinoprozen",1300,2.82,"Germany",100
1323,"1/9/2023","Varius Plc","Bhiktarvizem",1900,3.87,"Brazil",887
1324,"7/26/2022","At Pretium LLC","Clobromizen",300,1.44,"USA",332
1325,"9/7/2023","Eu Dolor Companie","Bhiktarvizem",100,3.87,"Ecuador",887
1326,"2/17/2020","Enim PC","Gerantrazeophem",500,1.87,"USA",203
1327,"3/23/2022","Lorem Luctus","Xinoprozen",800,2.82,"USA",332
1328,"1/15/2021","At Pretium LLC","Alaraphosol",400,0.92,"USA",332
1329,"11/11/2021","Nisl Quisque","Alaraphosol",400,0.92,"Brazil",887
1330,"8/12/2022","Proin Dolor Institut","Proxinostat",1400,2.23,"Germany",221
1331,"6/25/2021","Eleifend GMBH","Clobromizen",1400,1.44,"Germany",100
