"txnID","date","cust","prod","qty","unitcost","country","repID"
1079,"11/26/2023","Pain Management Center","Zalofen",1300,39,"USA",332
1080,"6/17/2022","Plaxus Medical","Colophrazen",800,1.23,"Canada",119
1081,"4/24/2021","At Pretium LLC","Bhiktarvizem",900,3.87,"USA",332
1082,"4/23/2022","Eu Dolor Companie","Colophrazen",1200,1.23,"Ecuador",887
1083,"12/26/2023","Vitae Risus Incorporated","Gerantrazeophem",1600,1.87,"USA",203
1084,"6/4/2022","Barma Krankenhausgesellschaft","Presterone",800,1.09,"Austria",655
1085,"11/22/2022","Lorem Luctus","Xinoprozen",200,2.82,"USA",332
1086,"7/26/2022","Barma Krankenhausgesellschaft","Xipralofen",400,4.76,"Austria",655
1087,"11/21/2022","Luctus Aliquet Plc","Colophrazen",1000,1.23,"Brazil",887
1088,"6/15/2021","Adipiscing Mauris Inc.","Presterone",1800,1.09,"USA",203
1089,"7/6/2022","At Pretium LLC","Zalofen",700,39,"USA",332
1090,"11/17/2021","Varius Plc","Presterone",900,1.09,"Brazil",887
1091,"4/19/2022","Eleifend GMBH","Clobromizen",1900,1.44,"Germany",100
1092,"5/2/2021","Eleifend GMBH","Xipramin",1800,0.72,"Germany",100
1093,"2/24/2021","Vitae Risus Incorporated","Xinoprozen",400,2.82,"USA",203
1094,"4/17/2023","Luctus Aliquet Plc","Diaprogenix",800,0.04,"Brazil",887
1095,"10/16/2020","Proin Dolor Institut","Clobromizen",500,1.44,"Germany",221
1096,"5/6/2023","Vitae Risus Incorporated","Zalofen",1700,39,"USA",203
1097,"8/16/2022","Lorem Luctus","Xinoprozen",1100,2.82,"USA",332
1098,"9/19/2023","Adipiscing Mauris Inc.","Colophrazen",1800,1.23,"USA",203
1099,"9/13/2023","Lorem Luctus","Zalofen",1300,39,"USA",332
1100,"1/11/2021","Enim PC","Proxinostat",300,2.23,"USA",203
1101,"1/9/2022","Proin Dolor Institut","Zalofen",500,39,"Germany",221
1102,"6/8/2020","Eleifend GMBH","Xipramin",1800,0.72,"Germany",100
1103,"9/13/2021","Nisl Quisque","Diaprogenix",1300,0.04,"Brazil",887
1104,"9/2/2022","Plaxus Medical","Diaprogenix",1100,0.04,"Canada",119
1105,"2/9/2021","Luctus Aliquet Plc","Clobromizen",1100,1.44,"Brazil",887
1106,"6/22/2021","Eu Dolor Companie","Gerantrazeophem",700,1.87,"Ecuador",887
1107,"9/14/2020","Barma Krankenhausgesellschaft","Xipralofen",1400,4.76,"Austria",655
1108,"2/25/2022","Adipiscing Mauris Inc.","Colophrazen",1100,1.23,"USA",203
1109,"4/4/2021","Enim PC","Proxinostat",900,2.23,"USA",203
1110,"9/22/2020","Varius Plc","Diaprogenix",1500,0.04,"Brazil",887
1111,"9/28/2021","Eastern Hospital Group","Clobromizen",400,1.44,"USA",119
1112,"3/13/2022","Eleifend GMBH","Xinoprozen",1000,2.82,"Germany",100
1113,"3/17/2020","Adipiscing Mauris Inc.","Presterone",1800,1.09,"USA",203
1114,"4/11/2022","At Pretium LLC","Zalofen",600,39,"USA",332
1115,"2/13/2021","Eleifend GMBH","Xinoprozen",1300,2.82,"Germany",100
1116,"7/26/2022","Eleifend GMBH","Xinoprozen",1300,2.82,"Germany",100
1117,"4/1/2021","Lorem Luctus","Bhiktarvizem",600,3.87,"USA",332
1118,"7/12/2021","Vitae Risus Incorporated","Alaraphosol",800,0.92,"USA",203
1119,"1/27/2022","Adipiscing Mauris Inc.","Diaprogenix",500,0.04,"USA",203
1120,"9/16/2023","Lorem Luctus","Xipralofen",800,4.76,"USA",332
1121,"6/16/2022","Lorem Luctus","Xipralofen",1300,4.76,"USA",332
1122,"6/14/2022","At Pretium LLC","Xipramin",900,0.72,"USA",332
1123,"3/22/2020","Eastern Hospital Group","Proxinostat",800,2.23,"USA",119
1124,"2/23/2020","Adipiscing Mauris Inc.","Zalofen",500,39,"USA",203
1125,"11/19/2022","Eu Dolor Companie","Xipralofen",400,4.76,"Ecuador",887
1126,"12/7/2021","Plaxus Medical","Clobromizen",900,1.44,"Canada",119
1127,"5/23/2022","Eu Dolor Companie","Zalofen",1700,39,"Ecuador",887
1128,"10/5/2023","Plaxus Medical","Colophrazen",1200,1.23,"Canada",119
1129,"11/14/2023","Luctus Aliquet Plc","Presterone",1200,1.09,"Brazil",887
1130,"7/24/2021","At Pretium LLC","Alaraphosol",500,0.92,"USA",332
1131,"6/23/2023","Plaxus Medical","Clobromizen",1100,1.44,"Canada",119
1132,"7/27/2022","Eastern Hospital Group","Diaprogenix",900,0.04,"USA",119
1133,"10/7/2021","Eleifend GMBH","Bhiktarvizem",400,3.87,"Germany",100
1134,"9/18/2021","Saude Universal","Clobromizen",1300,1.44,"Brazil",887
1135,"5/6/2021","Eleifend GMBH","Xipramin",1800,0.72,"Germany",100
1136,"2/5/2022","Eastern Hospital Group","Presterone",200,1.09,"USA",119
1137,"1/14/2023","At Pretium LLC","Proxinostat",1100,2.23,"USA",332
1138,"7/27/2021","Plaxus Medical","Zalofen",1600,39,"Canada",119
1139,"5/12/2020","Eu Dolor Companie","Proxinostat",600,2.23,"Ecuador",887
1140,"11/14/2021","Nisl Quisque","Xinoprozen",1700,2.82,"Brazil",887
1141,"7/2/2022","Eleifend GMBH","Zalofen",600,39,"Germany",100
1142,"10/5/2022","Barma Krankenhausgesellschaft","Colophrazen",600,1.23,"Austria",655
1143,"1/8/2023","Luctus Aliquet Plc","Clobromizen",1800,1.44,"Brazil",887
1144,"8/10/2020","Lorem Luctus","Diaprogenix",1900,0.04,"USA",332
1145,"7/8/2022","Pain Management Center","Clobromizen",900,1.44,"USA",332
1146,"5/19/2021","Plaxus Medical","Zalofen",200,39,"Canada",119
1147,"2/19/2021","Eu Dolor Companie","Zalofen",300,39,"Ecuador",887
1148,"8/14/2022","Pain Management Center","Clobromizen",600,1.44,"USA",332
1149,"2/11/2021","Enim PC","Xipralofen",1700,4.76,"USA",203
1150,"7/9/2022","Enim PC","Proxinostat",1400,2.23,"USA",203
1151,"8/22/2022","Nisl Quisque","Colophrazen",900,1.23,"Brazil",887
1152,"4/17/2023","Varius Plc","Zalofen",600,39,"Brazil",887
1153,"7/7/2021","Nisl Quisque","Zalofen",300,39,"Brazil",887
1154,"9/23/2021","Nisl Quisque","Colophrazen",1200,1.23,"Brazil",887
1155,"3/23/2022","Plaxus Medical","Xipramin",1700,0.72,"Canada",119
1156,"8/23/2022","Luctus Aliquet Plc","Proxinostat",600,2.23,"Brazil",887
1157,"6/26/2021","Eu Dolor Companie","Bhiktarvizem",1200,3.87,"Ecuador",887
1158,"2/24/2020","Enim PC","Diaprogenix",700,0.04,"USA",203
1159,"6/17/2022","Pain Management Center","Alaraphosol",100,0.92,"USA",332
1160,"10/3/2021","Eastern Hospital Group","Bhiktarvizem",600,3.87,"USA",119
1161,"11/7/2021","Eleifend GMBH","Bhiktarvizem",900,3.87,"Germany",100
1162,"2/13/2022","Nisl Quisque","Xipramin",200,0.72,"Brazil",887
1163,"11/20/2020","Varius Plc","Presterone",1900,1.09,"Brazil",887
1164,"9/17/2022","Barma Krankenhausgesellschaft","Xinoprozen",800,2.82,"Austria",655
1165,"6/26/2023","Eastern Hospital Group","Diaprogenix",1000,0.04,"USA",119
1166,"2/15/2023","Eastern Hospital Group","Colophrazen",1600,1.23,"USA",119
1167,"3/6/2021","Eleifend GMBH","Xipralofen",1500,4.76,"Germany",100
1168,"6/22/2021","Nisl Quisque","Xinoprozen",1900,2.82,"Brazil",887
1169,"9/9/2020","Enim PC","Proxinostat",1800,2.23,"USA",203
1170,"5/7/2021","Pain Management Center","Diaprogenix",800,0.04,"USA",332
1171,"8/9/2023","Nisl Quisque","Xinoprozen",2000,2.82,"Brazil",887
1172,"12/17/2020","Eleifend GMBH","Xinoprozen",1800,2.82,"Germany",100
1173,"11/15/2022","Barma Krankenhausgesellschaft","Zalofen",500,39,"Austria",655
1174,"4/6/2021","Eu Dolor Companie","Xipralofen",1100,4.76,"Ecuador",887
1175,"10/10/2023","Adipiscing Mauris Inc.","Diaprogenix",600,0.04,"USA",203
1176,"6/6/2020","Lorem Luctus","Alaraphosol",1500,0.92,"USA",332
1177,"11/19/2022","Plaxus Medical","Clobromizen",800,1.44,"Canada",119
1178,"1/20/2022","Saude Universal","Zalofen",1500,39,"Brazil",887
1179,"6/21/2022","Enim PC","Colophrazen",1700,1.23,"USA",203
1180,"10/17/2023","Varius Plc","Alaraphosol",300,0.92,"Brazil",887
1181,"10/22/2021","Eastern Hospital Group","Xinoprozen",1000,2.82,"USA",119
1182,"3/24/2022","Plaxus Medical","Presterone",2000,1.09,"Canada",119
1183,"3/6/2021","Plaxus Medical","Presterone",500,1.09,"Canada",119
1184,"12/26/2022","At Pretium LLC","Xinoprozen",900,2.82,"USA",332
1185,"8/7/2020","Barma Krankenhausgesellschaft","Zalofen",1400,39,"Austria",655
1186,"12/23/2021","Plaxus Medical","Proxinostat",1800,2.23,"Canada",119
1187,"10/18/2023","Barma Krankenhausgesellschaft","Presterone",100,1.09,"Austria",655
1188,"8/17/2022","Pain Management Center","Proxinostat",300,2.23,"USA",332
1189,"6/21/2021","Eu Dolor Companie","Colophrazen",1800,1.23,"Ecuador",887
1190,"6/20/2021","Adipiscing Mauris Inc.","Xipralofen",400,4.76,"USA",203
1191,"7/14/2021","Saude Universal","Bhiktarvizem",700,3.87,"Brazil",887
1192,"12/1/2022","Vitae Risus Incorporated","Gerantrazeophem",1200,1.87,"USA",203
1193,"1/4/2020","Eu Dolor Companie","Zalofen",1500,39,"Ecuador",887
1194,"3/5/2021","Proin Dolor Institut","Zalofen",900,39,"Germany",221
1195,"5/13/2022","At Pretium LLC","Alaraphosol",1900,0.92,"USA",332
1196,"7/27/2021","Varius Plc","Presterone",1200,1.09,"Brazil",887
1197,"9/9/2021","Eleifend GMBH","Clobromizen",1200,1.44,"Germany",100
1198,"5/15/2021","Vitae Risus Incorporated","Colophrazen",1300,1.23,"USA",203
1199,"6/12/2021","Nisl Quisque","Xinoprozen",400,2.82,"Brazil",887
1200,"1/2/2021","Nisl Quisque","Proxinostat",1400,2.23,"Brazil",887
1201,"4/8/2022","Barma Krankenhausgesellschaft","Xinoprozen",1400,2.82,"Austria",655
1202,"11/16/2021","Barma Krankenhausgesellschaft","Diaprogenix",900,0.04,"Austria",655
1203,"8/13/2022","Eastern Hospital Group","Colophrazen",400,1.23,"USA",119
1204,"7/14/2021","Eastern Hospital Group","Proxinostat",1500,2.23,"USA",119
1205,"2/2/2023","Erat Pharma","Xipralofen",1600,4.76,"Germany",100
1206,"2/2/2021","At Pretium LLC","Gerantrazeophem",900,1.87,"USA",332
1207,"4/6/2021","Vitae Risus Incorporated","Alaraphosol",800,0.92,"USA",203
1208,"6/9/2023","Luctus Aliquet Plc","Xinoprozen",400,2.82,"Brazil",887
1209,"7/22/2020","Proin Dolor Institut","Proxinostat",1900,2.23,"Germany",221
1210,"8/19/2021","Erat Pharma","Alaraphosol",700,0.92,"Germany",100
1211,"2/8/2020","Nisl Quisque","Alaraphosol",1200,0.92,"Brazil",887
1212,"3/23/2021","Lorem Luctus","Alaraphosol",600,0.92,"USA",332
1213,"11/13/2022","Plaxus Medical","Alaraphosol",800,0.92,"Canada",119
1214,"10/19/2023","Luctus Aliquet Plc","Xinoprozen",1200,2.82,"Brazil",887
1215,"7/6/2020","Pain Management Center","Xinoprozen",700,2.82,"USA",332
1216,"4/17/2021","Vitae Risus Incorporated","Diaprogenix",900,0.04,"USA",203
1217,"6/22/2022","Lorem Luctus","Diaprogenix",1500,0.04,"USA",332
1218,"8/13/2023","Lorem Luctus","Bhiktarvizem",900,3.87,"USA",332
1219,"7/4/2020","Eleifend GMBH","Proxinostat",1000,2.23,"Germany",100
1220,"3/27/2021","Luctus Aliquet Plc","Alaraphosol",1800,0.92,"Brazil",887
1221,"6/23/2022","Luctus Aliquet Plc","Clobromizen",600,1.44,"Brazil",887
1222,"7/26/2023","Vitae Risus Incorporated","Bhiktarvizem",1500,3.87,"USA",203
1223,"1/21/2020","Eu Dolor Companie","Proxinostat",400,2.23,"Ecuador",887
1224,"1/15/2021","Lorem Luctus","Alaraphosol",1800,0.92,"USA",332
1225,"2/6/2022","Erat Pharma","Xinoprozen",1100,2.82,"Germany",100
1226,"8/11/2022","Enim PC","Proxinostat",800,2.23,"USA",203
1227,"10/10/2023","Eu Dolor Companie","Zalofen",900,39,"Ecuador",887
1228,"10/18/2020","Adipiscing Mauris Inc.","Diaprogenix",1600,0.04,"USA",203
1229,"12/2/2022","Eu Dolor Companie","Gerantrazeophem",1000,1.87,"Ecuador",887
1230,"8/4/2022","At Pretium LLC","Alaraphosol",1900,0.92,"USA",332
1231,"8/26/2023","Varius Plc","Proxinostat",1000,2.23,"Brazil",887
1232,"6/28/2021","Erat Pharma","Xinoprozen",600,2.82,"Germany",100
1233,"4/9/2022","Barma Krankenhausgesellschaft","Zalofen",300,39,"Austria",655
1234,"9/14/2023","Lorem Luctus","Alaraphosol",1500,0.92,"USA",332
1235,"3/19/2023","Proin Dolor Institut","Bhiktarvizem",1600,3.87,"Germany",221
1236,"8/12/2022","Barma Krankenhausgesellschaft","Xipralofen",2000,4.76,"Austria",655
1237,"6/9/2021","Pain Management Center","Zalofen",100,39,"USA",332
1238,"5/15/2021","Enim PC","Bhiktarvizem",1900,3.87,"USA",203
1239,"6/24/2022","Lorem Luctus","Proxinostat",200,2.23,"USA",332
1240,"7/3/2020","Plaxus Medical","Colophrazen",1700,1.23,"Canada",119
1241,"9/16/2022","Luctus Aliquet Plc","Zalofen",1700,39,"Brazil",887
1242,"5/16/2022","Pain Management Center","Xipramin",1600,0.72,"USA",332
1243,"4/26/2023","Eastern Hospital Group","Bhiktarvizem",900,3.87,"USA",119
1244,"4/9/2020","Enim PC","Xipralofen",1400,4.76,"USA",203
1245,"9/13/2020","Eastern Hospital Group","Proxinostat",900,2.23,"USA",119
1246,"5/9/2023","Lorem Luctus","Clobromizen",700,1.44,"USA",332
1247,"7/26/2023","Barma Krankenhausgesellschaft","Diaprogenix",1100,0.04,"Austria",655
1248,"11/15/2021","Enim PC","Presterone",1200,1.09,"USA",203
1249,"2/27/2022","Erat Pharma","Colophrazen",1600,1.23,"Germany",100
1250,"9/3/2022","Adipiscing Mauris Inc.","Bhiktarvizem",1500,3.87,"USA",203
1251,"10/9/2020","Eastern Hospital Group","Presterone",100,1.09,"USA",119
1252,"11/1/2023","Pain Management Center","Proxinostat",1700,2.23,"USA",332
1253,"5/23/2020","At Pretium LLC","Proxinostat",2000,2.23,"USA",332
1254,"4/21/2022","Enim PC","Colophrazen",400,1.23,"USA",203
1255,"8/26/2021","Lorem Luctus","Colophrazen",900,1.23,"USA",332
1256,"5/25/2023","Enim PC","Xipramin",1800,0.72,"USA",203
1257,"10/4/2023","Lorem Luctus","Xipralofen",700,4.76,"USA",332
1258,"12/9/2023","Eleifend GMBH","Bhiktarvizem",700,3.87,"Germany",100
1259,"3/18/2021","Varius Plc","Diaprogenix",900,0.04,"Brazil",887
1260,"6/13/2020","Adipiscing Mauris Inc.","Alaraphosol",1500,0.92,"USA",203
1261,"11/14/2023","Eleifend GMBH","Alaraphosol",200,0.92,"Germany",100
1262,"11/13/2021","Pain Management Center","Alaraphosol",500,0.92,"USA",332
1263,"5/21/2022","Lorem Luctus","Xinoprozen",1000,2.82,"USA",332
1264,"8/10/2021","Varius Plc","Presterone",1300,1.09,"Brazil",887
1265,"3/17/2020","Luctus Aliquet Plc","Xinoprozen",100,2.82,"Brazil",887
1266,"6/20/2021","At Pretium LLC","Bhiktarvizem",700,3.87,"USA",332
1267,"6/9/2021","Proin Dolor Institut","Alaraphosol",1400,0.92,"Germany",221
1268,"5/26/2021","Pain Management Center","Xipramin",1700,0.72,"USA",332
1269,"6/27/2021","Lorem Luctus","Proxinostat",700,2.23,"USA",332
1270,"12/21/2023","Varius Plc","Diaprogenix",2000,0.04,"Brazil",887
1271,"3/27/2023","Eu Dolor Companie","Xinoprozen",800,2.82,"Ecuador",887
1272,"10/21/2022","At Pretium LLC","Colophrazen",1800,1.23,"USA",332
1273,"7/5/2022","Enim PC","Colophrazen",1700,1.23,"USA",203
1274,"12/6/2022","Varius Plc","Xinoprozen",1600,2.82,"Brazil",887
1275,"2/10/2020","Enim PC","Clobromizen",600,1.44,"USA",203
1276,"9/28/2022","Luctus Aliquet Plc","Zalofen",1600,39,"Brazil",887
1277,"8/6/2023","Luctus Aliquet Plc","Colophrazen",200,1.23,"Brazil",887
1278,"8/13/2020","Luctus Aliquet Plc","Diaprogenix",700,0.04,"Brazil",887
1279,"9/25/2022","Luctus Aliquet Plc","Colophrazen",1200,1.23,"Brazil",887
1280,"5/28/2021","Eastern Hospital Group","Xinoprozen",1400,2.82,"USA",119
1281,"12/16/2021","Eu Dolor Companie","Bhiktarvizem",700,3.87,"Ecuador",887
1282,"8/1/2023","At Pretium LLC","Colophrazen",1300,1.23,"USA",332
1283,"3/7/2020","Eleifend GMBH","Gerantrazeophem",900,1.87,"Germany",100
1284,"11/25/2021","Eastern Hospital Group","Presterone",1300,1.09,"USA",119
1285,"5/23/2021","Vitae Risus Incorporated","Presterone",900,1.09,"USA",203
1286,"5/7/2023","Eu Dolor Companie","Bhiktarvizem",1000,3.87,"Ecuador",887
1287,"3/13/2022","Enim PC","Gerantrazeophem",1600,1.87,"USA",203
1288,"11/18/2020","Erat Pharma","Presterone",2000,1.09,"Germany",100
1289,"4/2/2023","Luctus Aliquet Plc","Zalofen",1800,39,"Brazil",887
1290,"9/23/2023","At Pretium LLC","Gerantrazeophem",1100,1.87,"USA",332
1291,"6/27/2022","At Pretium LLC","Gerantrazeophem",700,1.87,"USA",332
1292,"11/20/2023","Plaxus Medical","Proxinostat",1600,2.23,"Canada",119
1293,"4/9/2020","Nisl Quisque","Bhiktarvizem",1900,3.87,"Brazil",887
1294,"4/2/2021","Barma Krankenhausgesellschaft","Presterone",1100,1.09,"Austria",655
1295,"3/6/2022","Varius Plc","Bhiktarvizem",600,3.87,"Brazil",887
1296,"6/3/2022","Enim PC","Proxinostat",600,2.23,"USA",203
1297,"6/7/2022","Enim PC","Xinoprozen",1800,2.82,"USA",203
1298,"7/18/2021","At Pretium LLC","Presterone",300,1.09,"USA",332
1299,"3/23/2021","Proin Dolor Institut","Proxinostat",1400,2.23,"Germany",221
1300,"9/24/2021","Varius Plc","Gerantrazeophem",300,1.87,"Brazil",887
1301,"3/14/2022","Luctus Aliquet Plc","Xinoprozen",1400,2.82,"Brazil",887
1302,"3/26/2022","Saude Universal","Diaprogenix",600,0.04,"Brazil",887
1303,"8/21/2021","Nisl Quisque","Zalofen",100,39,"Brazil",887
1304,"10/24/2023","Eastern Hospital Group","Xipralofen",200,4.76,"USA",119
1305,"11/21/2023","Adipiscing Mauris Inc.","Clobromizen",1100,1.44,"USA",203
1306,"2/25/2020","Vitae Risus Incorporated","Bhiktarvizem",1800,3.87,"USA",203
1307,"3/14/2022","Varius Plc","Bhiktarvizem",600,3.87,"Brazil",887
1308,"2/8/2022","Proin Dolor Institut","Alaraphosol",1900,0.92,"Germany",221
1309,"4/20/2023","Varius Plc","Bhiktarvizem",100,3.87,"Brazil",887
1310,"1/5/2021","Eu Dolor Companie","Gerantrazeophem",600,1.87,"Ecuador",887
1311,"3/8/2023","Saude Universal","Proxinostat",1900,2.23,"Brazil",887
1312,"10/22/2022","Luctus Aliquet Plc","Zalofen",1400,39,"Brazil",887
1313,"7/1/2020","Adipiscing Mauris Inc.","Zalofen",1400,39,"USA",203
1314,"1/8/2021","Luctus Aliquet Plc","Alaraphosol",1000,0.92,"Brazil",887
1315,"4/22/2022","Plaxus Medical","Alaraphosol",900,0.92,"Canada",119
1316,"2/24/2022","Proin Dolor Institut","Diaprogenix",900,0.04,"Germany",221
1317,"11/9/2021","Eastern Hospital Group","Proxinostat",600,2.23,"USA",119
1318,"7/18/2021","Eleifend GMBH","Colophrazen",1500,1.23,"Germany",100
1319,"10/20/2022","Eastern Hospital Group","Clobromizen",1800,1.44,"USA",119
1320,"6/3/2021","Pain Management Center","Diaprogenix",1100,0.04,"USA",332
1321,"10/12/2022","Vitae Risus Incorporated","Diaprogenix",900,0.04,"USA",203
1322,"4/9/2022","Nisl Quisque","Zalofen",1700,39,"Brazil",887
1323,"11/16/2022","Barma Krankenhausgesellschaft","Gerantrazeophem",1300,1.87,"Austria",655
1324,"11/4/2021","Varius Plc","Diaprogenix",900,0.04,"Brazil",887
1325,"8/3/2022","Nisl Quisque","Bhiktarvizem",1900,3.87,"Brazil",887
1326,"8/3/2021","Erat Pharma","Colophrazen",400,1.23,"Germany",100
1327,"10/20/2022","Eleifend GMBH","Zalofen",1300,39,"Germany",100
1328,"11/2/2023","Erat Pharma","Gerantrazeophem",1300,1.87,"Germany",100
1329,"7/4/2022","Saude Universal","Xinoprozen",1300,2.82,"Brazil",887
1330,"12/16/2022","Barma Krankenhausgesellschaft","Xinoprozen",1100,2.82,"Austria",655
1331,"6/3/2022","Luctus Aliquet Plc","Proxinostat",400,2.23,"Brazil",887
1332,"4/11/2021","Enim PC","Presterone",900,1.09,"USA",203
1333,"12/9/2021","Lorem Luctus","Proxinostat",1200,2.23,"USA",332
