"txnID","date","cust","prod","qty","unitcost","country","repID"
1025,"10/11/2021","Lorem Luctus","Alaraphosol",800,0.92,"USA",332
1026,"6/10/2022","Saude Universal","Presterone",200,1.09,"Brazil",887
1027,"6/14/2020","Proin Dolor Institut","Xinoprozen",500,2.82,"Germany",221
1028,"10/12/2020","Enim PC","Colophrazen",1700,1.23,"USA",203
1029,"5/4/2022","Plaxus Medical","Alaraphosol",600,0.92,"Canada",119
1030,"2/11/2021","Eastern Hospital Group","Proxinostat",800,2.23,"USA",119
1031,"10/20/2022","Varius Plc","Proxinostat",1400,2.23,"Brazil",887
1032,"5/3/2022","Eu Dolor Companie","Presterone",1600,1.09,"Ecuador",887
1033,"9/17/2022","Proin Dolor Institut","Bhiktarvizem",1800,3.87,"Germany",221
1034,"8/26/2020","Eastern Hospital Group","Presterone",1700,1.09,"USA",119
1035,"8/5/2022","Pain Management Center","Xinoprozen",400,2.82,"USA",332
1036,"6/15/2021","Nisl Quisque","Gerantrazeophem",1100,1.87,"Brazil",887
1037,"9/19/2023","Lorem Luctus","Bhiktarvizem",700,3.87,"USA",332
1038,"4/27/2023","Luctus Aliquet Plc","Presterone",900,1.09,"Brazil",887
1039,"9/18/2023","Luctus Aliquet Plc","Clobromizen",200,1.44,"Brazil",887
1040,"10/2/2022","Proin Dolor Institut","Xinoprozen",700,2.82,"Germany",221
1041,"4/26/2022","Proin Dolor Institut","Clobromizen",200,1.44,"Germany",221
1042,"10/12/2020","Nisl Quisque","Alaraphosol",1400,0.92,"Brazil",887
1043,"10/13/2021","Eu Dolor Companie","Gerantrazeophem",1100,1.87,"Ecuador",887
1044,"2/3/2021","Lorem Luctus","Clobromizen",200,1.44,"USA",332
1045,"10/17/2021","Barma Krankenhausgesellschaft","Zalofen",1900,39,"Austria",655
1046,"11/4/2023","Eleifend GMBH","Zalofen",1600,39,"Germany",100
1047,"2/2/2023","Adipiscing Mauris Inc.","Zalofen",1200,39,"USA",203
1048,"5/8/2021","Vitae Risus Incorporated","Proxinostat",500,2.23,"USA",203
1049,"4/10/2022","At Pretium LLC","Diaprogenix",400,0.04,"USA",332
1050,"9/1/2022","Enim PC","Clobromizen",1000,1.44,"USA",203
1051,"7/20/2023","Nisl Quisque","Alaraphosol",300,0.92,"Brazil",887
1052,"11/14/2022","Lorem Luctus","Colophrazen",400,1.23,"USA",332
1053,"10/18/2022","Lorem Luctus","Clobromizen",1200,1.44,"USA",332
1054,"2/23/2021","Enim PC","Xipralofen",1500,4.76,"USA",203
1055,"9/17/2021","Luctus Aliquet Plc","Alaraphosol",1400,0.92,"Brazil",887
1056,"9/20/2022","Proin Dolor Institut","Bhiktarvizem",1500,3.87,"Germany",221
1057,"3/20/2023","Vitae Risus Incorporated","Bhiktarvizem",1400,3.87,"USA",203
1058,"12/8/2023","Proin Dolor Institut","Clobromizen",1600,1.44,"Germany",221
1059,"4/12/2020","Adipiscing Mauris Inc.","Diaprogenix",1300,0.04,"USA",203
1060,"3/20/2021","Plaxus Medical","Bhiktarvizem",1600,3.87,"Canada",119
1061,"7/6/2021","Plaxus Medical","Alaraphosol",1100,0.92,"Canada",119
1062,"11/4/2022","Proin Dolor Institut","Colophrazen",900,1.23,"Germany",221
1063,"2/4/2021","Varius Plc","Gerantrazeophem",1200,1.87,"Brazil",887
1064,"8/7/2020","At Pretium LLC","Xinoprozen",1100,2.82,"USA",332
1065,"6/16/2022","Nisl Quisque","Proxinostat",200,2.23,"Brazil",887
1066,"3/18/2023","Vitae Risus Incorporated","Clobromizen",300,1.44,"USA",203
1067,"11/22/2021","Eleifend GMBH","Xipramin",1300,0.72,"Germany",100
1068,"1/24/2021","Plaxus Medical","Diaprogenix",700,0.04,"Canada",119
1069,"6/8/2023","Lorem Luctus","Xinoprozen",2000,2.82,"USA",332
1070,"7/5/2022","Vitae Risus Incorporated","Clobromizen",300,1.44,"USA",203
1071,"3/13/2022","Proin Dolor Institut","Gerantrazeophem",1900,1.87,"Germany",221
1072,"2/16/2023","Plaxus Medical","Alaraphosol",900,0.92,"Canada",119
1073,"4/24/2023","Saude Universal","Xipramin",1000,0.72,"Brazil",887
1074,"4/3/2022","Erat Pharma","Diaprogenix",500,0.04,"Germany",100
1075,"2/18/2023","Proin Dolor Institut","Bhiktarvizem",1700,3.87,"Germany",221
1076,"2/19/2023","Vitae Risus Incorporated","Alaraphosol",1100,0.92,"USA",203
1077,"3/17/2021","Varius Plc","Gerantrazeophem",1400,1.87,"Brazil",887
1078,"8/19/2021","Erat Pharma","Zalofen",1300,39,"Germany",100
1079,"8/13/2023","Enim PC","Xipramin",1500,0.72,"USA",203
1080,"5/19/2023","Nisl Quisque","Xinoprozen",400,2.82,"Brazil",887
1081,"7/17/2020","Nisl Quisque","Diaprogenix",1600,0.04,"Brazil",887
1082,"8/12/2022","Luctus Aliquet Plc","Alaraphosol",800,0.92,"Brazil",887
1083,"12/11/2021","Proin Dolor Institut","Xinoprozen",1100,2.82,"Germany",221
1084,"10/25/2023","Plaxus Medical","Xipralofen",700,4.76,"Canada",119
1085,"11/4/2023","Luctus Aliquet Plc","Alaraphosol",1100,0.92,"Brazil",887
1086,"3/22/2021","Eastern Hospital Group","Xinoprozen",200,2.82,"USA",119
1087,"2/6/2023","Eu Dolor Companie","Xinoprozen",900,2.82,"Ecuador",887
1088,"6/8/2022","Vitae Risus Incorporated","Proxinostat",1200,2.23,"USA",203
1089,"3/17/2022","Plaxus Medical","Diaprogenix",100,0.04,"Canada",119
1090,"11/22/2021","Barma Krankenhausgesellschaft","Zalofen",2000,39,"Austria",655
1091,"3/22/2020","Varius Plc","Gerantrazeophem",800,1.87,"Brazil",887
1092,"7/9/2022","Lorem Luctus","Zalofen",1500,39,"USA",332
1093,"11/27/2023","Nisl Quisque","Gerantrazeophem",700,1.87,"Brazil",887
1094,"9/15/2021","Pain Management Center","Xipralofen",700,4.76,"USA",332
1095,"12/11/2021","Saude Universal","Zalofen",800,39,"Brazil",887
1096,"3/16/2022","Barma Krankenhausgesellschaft","Clobromizen",800,1.44,"Austria",655
1097,"5/14/2023","Enim PC","Diaprogenix",400,0.04,"USA",203
1098,"10/19/2020","Proin Dolor Institut","Proxinostat",1100,2.23,"Germany",221
1099,"4/16/2022","Barma Krankenhausgesellschaft","Zalofen",1300,39,"Austria",655
1100,"8/13/2022","Pain Management Center","Proxinostat",1600,2.23,"USA",332
1101,"11/27/2021","Plaxus Medical","Colophrazen",1900,1.23,"Canada",119
1102,"9/21/2022","Enim PC","Xipramin",100,0.72,"USA",203
1103,"12/24/2020","At Pretium LLC","Zalofen",900,39,"USA",332
1104,"2/18/2021","Pain Management Center","Gerantrazeophem",700,1.87,"USA",332
1105,"11/19/2021","Eastern Hospital Group","Bhiktarvizem",2000,3.87,"USA",119
1106,"9/13/2021","Enim PC","Xinoprozen",300,2.82,"USA",203
1107,"2/18/2022","Proin Dolor Institut","Presterone",500,1.09,"Germany",221
1108,"10/2/2023","Eu Dolor Companie","Presterone",1200,1.09,"Ecuador",887
1109,"4/12/2021","Saude Universal","Gerantrazeophem",1300,1.87,"Brazil",887
1110,"3/7/2022","Varius Plc","Presterone",1100,1.09,"Brazil",887
1111,"3/10/2020","Luctus Aliquet Plc","Presterone",1800,1.09,"Brazil",887
1112,"10/23/2021","Erat Pharma","Proxinostat",900,2.23,"Germany",100
1113,"3/25/2021","Eleifend GMBH","Xipramin",1600,0.72,"Germany",100
1114,"1/19/2023","Eastern Hospital Group","Clobromizen",100,1.44,"USA",119
1115,"9/4/2021","Pain Management Center","Zalofen",600,39,"USA",332
1116,"12/7/2022","Eu Dolor Companie","Zalofen",600,39,"Ecuador",887
1117,"2/24/2021","Varius Plc","Colophrazen",1100,1.23,"Brazil",887
1118,"6/27/2021","Proin Dolor Institut","Zalofen",100,39,"Germany",221
1119,"4/2/2022","Saude Universal","Zalofen",900,39,"Brazil",887
1120,"3/20/2021","Luctus Aliquet Plc","Xipralofen",400,4.76,"Brazil",887
1121,"8/11/2021","Lorem Luctus","Bhiktarvizem",200,3.87,"USA",332
1122,"7/15/2022","Eleifend GMBH","Proxinostat",900,2.23,"Germany",100
1123,"8/21/2021","Luctus Aliquet Plc","Xinoprozen",1800,2.82,"Brazil",887
1124,"7/23/2020","Plaxus Medical","Clobromizen",1100,1.44,"Canada",119
1125,"12/10/2020","Eu Dolor Companie","Colophrazen",700,1.23,"Ecuador",887
1126,"10/25/2021","At Pretium LLC","Zalofen",1000,39,"USA",332
1127,"11/8/2020","Eastern Hospital Group","Presterone",1100,1.09,"USA",119
1128,"5/19/2021","At Pretium LLC","Diaprogenix",900,0.04,"USA",332
1129,"11/8/2021","Nisl Quisque","Zalofen",800,39,"Brazil",887
1130,"8/14/2022","Vitae Risus Incorporated","Bhiktarvizem",800,3.87,"USA",203
1131,"7/14/2022","Vitae Risus Incorporated","Xipralofen",1700,4.76,"USA",203
1132,"5/11/2021","Nisl Quisque","Gerantrazeophem",600,1.87,"Brazil",887
1133,"4/13/2021","Adipiscing Mauris Inc.","Diaprogenix",1900,0.04,"USA",203
1134,"5/11/2023","Eu Dolor Companie","Clobromizen",800,1.44,"Ecuador",887
1135,"10/6/2020","Eleifend GMBH","Presterone",1400,1.09,"Germany",100
1136,"6/12/2022","Vitae Risus Incorporated","Clobromizen",800,1.44,"USA",203
1137,"10/27/2020","Varius Plc","Proxinostat",1600,2.23,"Brazil",887
1138,"4/15/2022","At Pretium LLC","Gerantrazeophem",100,1.87,"USA",332
1139,"6/10/2021","Vitae Risus Incorporated","Presterone",1100,1.09,"USA",203
1140,"3/19/2021","Eu Dolor Companie","Xinoprozen",1300,2.82,"Ecuador",887
1141,"6/25/2021","Vitae Risus Incorporated","Presterone",1600,1.09,"USA",203
1142,"3/23/2023","Proin Dolor Institut","Diaprogenix",400,0.04,"Germany",221
1143,"6/9/2021","Enim PC","Zalofen",1500,39,"USA",203
1144,"4/13/2021","Proin Dolor Institut","Xipralofen",1400,4.76,"Germany",221
1145,"10/24/2022","Saude Universal","Gerantrazeophem",900,1.87,"Brazil",887
1146,"1/19/2021","Lorem Luctus","Zalofen",1700,39,"USA",332
1147,"5/8/2022","Eastern Hospital Group","Gerantrazeophem",100,1.87,"USA",119
1148,"11/26/2023","Eu Dolor Companie","Colophrazen",700,1.23,"Ecuador",887
1149,"8/6/2021","Nisl Quisque","Proxinostat",300,2.23,"Brazil",887
1150,"4/26/2021","Eastern Hospital Group","Clobromizen",1400,1.44,"USA",119
1151,"8/16/2021","Vitae Risus Incorporated","Presterone",1900,1.09,"USA",203
1152,"10/12/2020","Proin Dolor Institut","Colophrazen",1500,1.23,"Germany",221
1153,"12/22/2022","At Pretium LLC","Zalofen",200,39,"USA",332
1154,"3/6/2021","Proin Dolor Institut","Presterone",300,1.09,"Germany",221
1155,"6/16/2022","Pain Management Center","Proxinostat",1700,2.23,"USA",332
1156,"6/4/2021","Erat Pharma","Diaprogenix",900,0.04,"Germany",100
1157,"7/8/2023","Adipiscing Mauris Inc.","Proxinostat",500,2.23,"USA",203
1158,"6/19/2021","Luctus Aliquet Plc","Proxinostat",1800,2.23,"Brazil",887
1159,"5/18/2021","Erat Pharma","Proxinostat",1100,2.23,"Germany",100
1160,"5/2/2023","Nisl Quisque","Alaraphosol",1100,0.92,"Brazil",887
1161,"6/9/2021","Varius Plc","Xipramin",1100,0.72,"Brazil",887
1162,"10/27/2022","Eu Dolor Companie","Proxinostat",800,2.23,"Ecuador",887
1163,"9/26/2022","Nisl Quisque","Colophrazen",500,1.23,"Brazil",887
1164,"7/12/2021","Luctus Aliquet Plc","Presterone",700,1.09,"Brazil",887
1165,"7/3/2022","Proin Dolor Institut","Bhiktarvizem",2000,3.87,"Germany",221
1166,"7/4/2022","Plaxus Medical","Bhiktarvizem",700,3.87,"Canada",119
1167,"10/24/2021","Eu Dolor Companie","Proxinostat",1100,2.23,"Ecuador",887
1168,"10/9/2023","Barma Krankenhausgesellschaft","Gerantrazeophem",700,1.87,"Austria",655
1169,"3/5/2022","Proin Dolor Institut","Xinoprozen",400,2.82,"Germany",221
1170,"9/6/2022","Lorem Luctus","Bhiktarvizem",1900,3.87,"USA",332
1171,"4/17/2021","Eu Dolor Companie","Colophrazen",1000,1.23,"Ecuador",887
1172,"10/26/2021","At Pretium LLC","Zalofen",500,39,"USA",332
1173,"1/5/2023","Eu Dolor Companie","Clobromizen",1700,1.44,"Ecuador",887
1174,"2/8/2022","Lorem Luctus","Clobromizen",1900,1.44,"USA",332
1175,"10/20/2022","Nisl Quisque","Alaraphosol",500,0.92,"Brazil",887
1176,"6/17/2020","At Pretium LLC","Xipramin",1700,0.72,"USA",332
1177,"10/2/2021","Lorem Luctus","Bhiktarvizem",1600,3.87,"USA",332
1178,"8/25/2022","Erat Pharma","Bhiktarvizem",1300,3.87,"Germany",100
1179,"2/7/2021","Erat Pharma","Colophrazen",1800,1.23,"Germany",100
1180,"1/2/2021","Adipiscing Mauris Inc.","Xipramin",1700,0.72,"USA",203
1181,"4/24/2021","Plaxus Medical","Clobromizen",1100,1.44,"Canada",119
1182,"8/27/2020","Plaxus Medical","Clobromizen",500,1.44,"Canada",119
1183,"8/17/2020","Pain Management Center","Colophrazen",700,1.23,"USA",332
1184,"4/16/2022","Saude Universal","Zalofen",700,39,"Brazil",887
1185,"10/8/2023","Erat Pharma","Colophrazen",500,1.23,"Germany",100
1186,"8/12/2022","Adipiscing Mauris Inc.","Zalofen",1100,39,"USA",203
1187,"5/8/2020","Vitae Risus Incorporated","Zalofen",1600,39,"USA",203
1188,"2/26/2022","Barma Krankenhausgesellschaft","Gerantrazeophem",1700,1.87,"Austria",655
1189,"10/5/2023","Luctus Aliquet Plc","Proxinostat",1500,2.23,"Brazil",887
1190,"2/10/2022","Adipiscing Mauris Inc.","Gerantrazeophem",200,1.87,"USA",203
1191,"11/13/2022","Saude Universal","Diaprogenix",900,0.04,"Brazil",887
1192,"7/4/2022","Adipiscing Mauris Inc.","Zalofen",2000,39,"USA",203
1193,"5/2/2020","Proin Dolor Institut","Colophrazen",1200,1.23,"Germany",221
1194,"6/1/2020","Proin Dolor Institut","Colophrazen",500,1.23,"Germany",221
1195,"7/20/2021","Saude Universal","Colophrazen",1500,1.23,"Brazil",887
1196,"5/10/2023","Proin Dolor Institut","Proxinostat",1500,2.23,"Germany",221
1197,"12/18/2020","Pain Management Center","Zalofen",1100,39,"USA",332
1198,"6/28/2022","Proin Dolor Institut","Clobromizen",1500,1.44,"Germany",221
1199,"8/2/2023","Enim PC","Alaraphosol",1600,0.92,"USA",203
1200,"11/24/2021","Eleifend GMBH","Presterone",1100,1.09,"Germany",100
1201,"2/21/2022","Pain Management Center","Zalofen",300,39,"USA",332
1202,"9/19/2023","Plaxus Medical","Zalofen",700,39,"Canada",119
1203,"2/11/2021","Proin Dolor Institut","Clobromizen",400,1.44,"Germany",221
1204,"2/24/2021","Enim PC","Alaraphosol",1100,0.92,"USA",203
1205,"4/3/2023","Enim PC","Gerantrazeophem",400,1.87,"USA",203
1206,"5/25/2020","Adipiscing Mauris Inc.","Gerantrazeophem",1500,1.87,"USA",203
1207,"2/17/2023","Lorem Luctus","Xinoprozen",400,2.82,"USA",332
1208,"2/7/2020","At Pretium LLC","Bhiktarvizem",300,3.87,"USA",332
1209,"3/8/2021","Eastern Hospital Group","Colophrazen",1800,1.23,"USA",119
1210,"7/25/2021","Luctus Aliquet Plc","Clobromizen",1700,1.44,"Brazil",887
1211,"2/23/2022","Enim PC","Clobromizen",1200,1.44,"USA",203
1212,"7/25/2023","Plaxus Medical","Gerantrazeophem",1400,1.87,"Canada",119
1213,"8/23/2023","Eu Dolor Companie","Alaraphosol",1400,0.92,"Ecuador",887
1214,"10/1/2022","At Pretium LLC","Zalofen",1800,39,"USA",332
1215,"7/25/2021","Nisl Quisque","Presterone",500,1.09,"Brazil",887
1216,"11/11/2021","Nisl Quisque","Presterone",300,1.09,"Brazil",887
1217,"8/22/2022","Adipiscing Mauris Inc.","Presterone",1100,1.09,"USA",203
1218,"11/6/2021","Adipiscing Mauris Inc.","Colophrazen",1800,1.23,"USA",203
1219,"4/22/2021","Eu Dolor Companie","Xipramin",1100,0.72,"Ecuador",887
1220,"5/19/2021","Eastern Hospital Group","Presterone",2000,1.09,"USA",119
1221,"8/18/2023","Erat Pharma","Presterone",1400,1.09,"Germany",100
1222,"10/25/2021","Eastern Hospital Group","Presterone",400,1.09,"USA",119
1223,"10/22/2021","Erat Pharma","Bhiktarvizem",1700,3.87,"Germany",100
1224,"2/15/2022","Vitae Risus Incorporated","Presterone",1800,1.09,"USA",203
1225,"2/27/2021","Vitae Risus Incorporated","Diaprogenix",1000,0.04,"USA",203
1226,"3/5/2023","Enim PC","Clobromizen",1100,1.44,"USA",203
1227,"6/14/2020","Luctus Aliquet Plc","Clobromizen",400,1.44,"Brazil",887
1228,"6/20/2022","Eu Dolor Companie","Proxinostat",600,2.23,"Ecuador",887
1229,"7/27/2021","Proin Dolor Institut","Xipramin",1000,0.72,"Germany",221
1230,"5/27/2022","Vitae Risus Incorporated","Alaraphosol",1200,0.92,"USA",203
1231,"11/11/2021","Lorem Luctus","Colophrazen",2000,1.23,"USA",332
1232,"2/13/2022","Varius Plc","Diaprogenix",1400,0.04,"Brazil",887
1233,"12/3/2022","Nisl Quisque","Xinoprozen",1100,2.82,"Brazil",887
1234,"2/2/2020","Adipiscing Mauris Inc.","Colophrazen",1900,1.23,"USA",203
1235,"3/3/2021","Proin Dolor Institut","Xipralofen",1500,4.76,"Germany",221
1236,"4/6/2022","Saude Universal","Clobromizen",900,1.44,"Brazil",887
1237,"12/3/2021","Vitae Risus Incorporated","Presterone",800,1.09,"USA",203
1238,"4/11/2021","At Pretium LLC","Diaprogenix",500,0.04,"USA",332
1239,"2/21/2021","Nisl Quisque","Gerantrazeophem",1900,1.87,"Brazil",887
1240,"6/5/2020","Pain Management Center","Xinoprozen",200,2.82,"USA",332
1241,"4/19/2020","Luctus Aliquet Plc","Diaprogenix",2000,0.04,"Brazil",887
1242,"4/15/2022","Adipiscing Mauris Inc.","Bhiktarvizem",900,3.87,"USA",203
1243,"7/2/2021","At Pretium LLC","Gerantrazeophem",400,1.87,"USA",332
1244,"6/3/2020","Lorem Luctus","Diaprogenix",1100,0.04,"USA",332
1245,"9/8/2023","Varius Plc","Alaraphosol",1800,0.92,"Brazil",887
1246,"7/27/2021","Lorem Luctus","Zalofen",1600,39,"USA",332
1247,"5/8/2022","Varius Plc","Clobromizen",1200,1.44,"Brazil",887
1248,"10/12/2021","Luctus Aliquet Plc","Diaprogenix",1500,0.04,"Brazil",887
1249,"1/16/2023","Pain Management Center","Zalofen",1300,39,"USA",332
1250,"8/25/2022","Plaxus Medical","Proxinostat",1400,2.23,"Canada",119
1251,"9/24/2022","Eleifend GMBH","Gerantrazeophem",700,1.87,"Germany",100
1252,"3/18/2021","Pain Management Center","Diaprogenix",1000,0.04,"USA",332
1253,"8/1/2023","Plaxus Medical","Bhiktarvizem",1800,3.87,"Canada",119
1254,"7/26/2022","Luctus Aliquet Plc","Zalofen",200,39,"Brazil",887
1255,"4/27/2021","Varius Plc","Bhiktarvizem",900,3.87,"Brazil",887
1256,"10/26/2021","At Pretium LLC","Presterone",500,1.09,"USA",332
1257,"9/19/2022","Plaxus Medical","Alaraphosol",1100,0.92,"Canada",119
1258,"2/19/2020","Lorem Luctus","Proxinostat",1200,2.23,"USA",332
1259,"11/27/2022","Eu Dolor Companie","Zalofen",1400,39,"Ecuador",887
1260,"5/28/2022","Plaxus Medical","Alaraphosol",500,0.92,"Canada",119
1261,"10/6/2021","Luctus Aliquet Plc","Zalofen",1800,39,"Brazil",887
1262,"6/22/2021","Proin Dolor Institut","Alaraphosol",1400,0.92,"Germany",221
1263,"7/28/2021","At Pretium LLC","Gerantrazeophem",1200,1.87,"USA",332
1264,"2/25/2020","Varius Plc","Diaprogenix",1600,0.04,"Brazil",887
1265,"6/21/2020","Plaxus Medical","Clobromizen",700,1.44,"Canada",119
1266,"6/24/2021","Barma Krankenhausgesellschaft","Zalofen",1600,39,"Austria",655
1267,"9/9/2022","Adipiscing Mauris Inc.","Alaraphosol",600,0.92,"USA",203
1268,"2/3/2022","Proin Dolor Institut","Diaprogenix",1000,0.04,"Germany",221
1269,"10/9/2022","Eleifend GMBH","Colophrazen",1900,1.23,"Germany",100
1270,"11/21/2023","Proin Dolor Institut","Colophrazen",1600,1.23,"Germany",221
1271,"10/1/2022","Lorem Luctus","Proxinostat",1400,2.23,"USA",332
1272,"5/2/2022","Barma Krankenhausgesellschaft","Presterone",900,1.09,"Austria",655
1273,"8/16/2022","Nisl Quisque","Presterone",1100,1.09,"Brazil",887
1274,"2/22/2021","Eu Dolor Companie","Zalofen",600,39,"Ecuador",887
1275,"2/18/2021","Barma Krankenhausgesellschaft","Xinoprozen",1600,2.82,"Austria",655
1276,"10/8/2020","Lorem Luctus","Bhiktarvizem",700,3.87,"USA",332
1277,"5/20/2020","Eu Dolor Companie","Proxinostat",400,2.23,"Ecuador",887
1278,"1/11/2022","Nisl Quisque","Clobromizen",1300,1.44,"Brazil",887
1279,"4/6/2022","At Pretium LLC","Bhiktarvizem",600,3.87,"USA",332
1280,"8/25/2023","Plaxus Medical","Zalofen",1700,39,"Canada",119
1281,"7/10/2021","At Pretium LLC","Bhiktarvizem",1000,3.87,"USA",332
1282,"4/10/2020","Enim PC","Xipramin",1500,0.72,"USA",203
1283,"5/8/2021","Eastern Hospital Group","Diaprogenix",300,0.04,"USA",119
1284,"2/24/2023","Barma Krankenhausgesellschaft","Presterone",1900,1.09,"Austria",655
1285,"1/26/2023","Eleifend GMBH","Proxinostat",300,2.23,"Germany",100
1286,"5/2/2023","Enim PC","Clobromizen",1600,1.44,"USA",203
1287,"7/9/2022","Barma Krankenhausgesellschaft","Clobromizen",1100,1.44,"Austria",655
1288,"12/26/2023","Adipiscing Mauris Inc.","Proxinostat",1800,2.23,"USA",203
1289,"8/5/2022","Nisl Quisque","Xinoprozen",1700,2.82,"Brazil",887
1290,"4/18/2022","Lorem Luctus","Zalofen",1400,39,"USA",332
1291,"10/25/2023","Erat Pharma","Colophrazen",1400,1.23,"Germany",100
1292,"10/12/2020","At Pretium LLC","Gerantrazeophem",900,1.87,"USA",332
1293,"10/27/2021","Eu Dolor Companie","Clobromizen",200,1.44,"Ecuador",887
1294,"2/3/2020","Pain Management Center","Diaprogenix",1300,0.04,"USA",332
1295,"6/7/2022","Barma Krankenhausgesellschaft","Clobromizen",800,1.44,"Austria",655
1296,"11/3/2021","Varius Plc","Zalofen",1000,39,"Brazil",887
1297,"7/11/2021","Proin Dolor Institut","Xinoprozen",1100,2.82,"Germany",221
1298,"4/3/2022","Plaxus Medical","Clobromizen",700,1.44,"Canada",119
1299,"9/14/2020","At Pretium LLC","Colophrazen",1100,1.23,"USA",332
1300,"2/15/2021","Enim PC","Colophrazen",400,1.23,"USA",203
1301,"8/7/2020","Erat Pharma","Diaprogenix",500,0.04,"Germany",100
1302,"8/24/2021","Eleifend GMBH","Clobromizen",1300,1.44,"Germany",100
1303,"4/7/2021","Barma Krankenhausgesellschaft","Alaraphosol",900,0.92,"Austria",655
1304,"6/20/2021","Lorem Luctus","Colophrazen",700,1.23,"USA",332
1305,"6/6/2022","Luctus Aliquet Plc","Zalofen",1400,39,"Brazil",887
1306,"6/10/2020","Plaxus Medical","Proxinostat",1800,2.23,"Canada",119
1307,"1/10/2021","Proin Dolor Institut","Diaprogenix",600,0.04,"Germany",221
1308,"9/25/2021","Eastern Hospital Group","Presterone",1100,1.09,"USA",119
1309,"5/15/2022","Enim PC","Clobromizen",800,1.44,"USA",203
1310,"5/27/2021","Luctus Aliquet Plc","Diaprogenix",900,0.04,"Brazil",887
1311,"6/17/2022","Plaxus Medical","Colophrazen",1300,1.23,"Canada",119
1312,"12/13/2022","Eastern Hospital Group","Presterone",800,1.09,"USA",119
1313,"2/19/2020","Saude Universal","Xipramin",1200,0.72,"Brazil",887
1314,"9/17/2022","Nisl Quisque","Zalofen",1400,39,"Brazil",887
1315,"7/18/2021","Barma Krankenhausgesellschaft","Diaprogenix",1800,0.04,"Austria",655
1316,"1/2/2020","Eleifend GMBH","Gerantrazeophem",300,1.87,"Germany",100
1317,"8/7/2023","Erat Pharma","Alaraphosol",500,0.92,"Germany",100
1318,"4/22/2022","Erat Pharma","Xipramin",1200,0.72,"Germany",100
1319,"8/1/2021","Eastern Hospital Group","Proxinostat",800,2.23,"USA",119
1320,"3/10/2021","Proin Dolor Institut","Bhiktarvizem",1600,3.87,"Germany",221
1321,"12/21/2022","Nisl Quisque","Zalofen",1100,39,"Brazil",887
1322,"5/9/2021","Plaxus Medical","Clobromizen",600,1.44,"Canada",119
1323,"9/16/2022","Plaxus Medical","Presterone",500,1.09,"Canada",119
1324,"9/25/2021","Adipiscing Mauris Inc.","Alaraphosol",1200,0.92,"USA",203
1325,"2/26/2021","At Pretium LLC","Presterone",800,1.09,"USA",332
1326,"7/3/2021","Lorem Luctus","Xinoprozen",200,2.82,"USA",332
1327,"2/13/2023","Enim PC","Bhiktarvizem",400,3.87,"USA",203
1328,"10/3/2021","Enim PC","Diaprogenix",500,0.04,"USA",203
1329,"10/10/2022","Barma Krankenhausgesellschaft","Xipramin",900,0.72,"Austria",655
1330,"1/11/2021","Adipiscing Mauris Inc.","Proxinostat",800,2.23,"USA",203
1331,"11/7/2021","Enim PC","Xinoprozen",700,2.82,"USA",203
1332,"5/10/2020","Barma Krankenhausgesellschaft","Colophrazen",1500,1.23,"Austria",655
1333,"12/26/2021","Varius Plc","Clobromizen",800,1.44,"Brazil",887
